omeID	taxonID	tyrCount	elementCount
pyrter3	Dothideomycetes	3	0
pyrtri1	Dothideomycetes	9	1
pyrtri10	Dothideomycetes	7	0
pyrtri11	Dothideomycetes	8	0
pyrtri12	Dothideomycetes	9	0
pyrtri2	Dothideomycetes	6	0
pyrtri4	Dothideomycetes	7	0
pyrtri5	Dothideomycetes	9	0
pyrtri6	Dothideomycetes	8	0
pyrtri8	Dothideomycetes	10	0
pyrtri9	Dothideomycetes	13	0
racant1	Dothideomycetes	2	0
racsp.1	Dothideomycetes	4	0
ramcol1	Dothideomycetes	0	0
ramrub1	Agaricomycetes	0	0
raseme1	Eurotiomycetes	8	0
rhesp.1	Leotiomycetes	22	0
rhiazy1	Mucoromycotina	0	0
rhicer1	Glomeromycotina	0	0
rhicla1	Glomeromycotina	0	0
rhidel1	Mucoromycotina	0	0
rhidel10	Mucoromycotina	0	0
rhidel11	Mucoromycotina	0	0
rhidel12	Mucoromycotina	0	0
rhidel13	Mucoromycotina	0	0
rhidel14	Mucoromycotina	0	0
rhidel2	Mucoromycotina	0	0
rhidel3	Mucoromycotina	0	0
rhidel4	Mucoromycotina	0	0
rhidel5	Mucoromycotina	0	0
rhidel6	Mucoromycotina	0	0
rhidel7	Mucoromycotina	0	0
rhidel8	Mucoromycotina	0	0
rhidel9	Mucoromycotina	0	0
rhidia1	Glomeromycotina	0	0
rhieri1	Leotiomycetes	7	0
rhiglo1	Chytridiomycetes	0	0
rhiirr10	Glomeromycotina	0	0
rhiirr12	Glomeromycotina	0	0
rhiirr2	Glomeromycotina	0	0
rhiirr3	Glomeromycotina	0	0
rhiirr4	Glomeromycotina	0	0
rhiirr5	Glomeromycotina	0	0
rhiirr6	Glomeromycotina	0	0
rhiirr7	Glomeromycotina	0	0
rhiirr8	Glomeromycotina	0	0
rhilig1	Dothideomycetes	2	0
rhimac1	Eurotiomycetes	5	0
rhimic2	Mucoromycotina	0	0
rhimic3	Mucoromycotina	0	0
rhimic4	Mucoromycotina	0	0
rhimic5	Mucoromycotina	0	0
rhimic6	Mucoromycotina	0	0
rhimic7	Mucoromycotina	0	0
rhiory1	Mucoromycotina	0	0
rhiory10	Mucoromycotina	0	0
rhiory11	Mucoromycotina	0	0
rhiory12	Mucoromycotina	0	0
rhiory13	Mucoromycotina	0	0
rhiory14	Mucoromycotina	0	0
rhiory15	Mucoromycotina	0	0
rhiory16	Mucoromycotina	0	0
rhiory17	Mucoromycotina	0	0
rhiory18	Mucoromycotina	0	0
rhiory19	Mucoromycotina	0	0
rhiory2	Mucoromycotina	0	0
rhiory20	Mucoromycotina	0	0
rhiory21	Mucoromycotina	0	0
rhiory22	Mucoromycotina	0	0
rhiory23	Mucoromycotina	0	0
rhiory24	Mucoromycotina	0	0
rhiory25	Mucoromycotina	0	0
rhiory26	Mucoromycotina	0	0
rhiory27	Mucoromycotina	0	0
rhiory28	Mucoromycotina	0	0
rhiory29	Mucoromycotina	0	0
rhiory3	Mucoromycotina	0	0
rhiory30	Mucoromycotina	0	0
rhiory31	Mucoromycotina	0	0
rhiory32	Mucoromycotina	0	0
rhiory33	Mucoromycotina	0	0
rhiory34	Mucoromycotina	0	0
rhiory35	Mucoromycotina	0	0
rhiory36	Mucoromycotina	0	0
rhiory37	Mucoromycotina	0	0
rhiory38	Mucoromycotina	0	0
rhiory39	Mucoromycotina	0	0
rhiory4	Mucoromycotina	0	0
rhiory5	Mucoromycotina	0	0
rhiory6	Mucoromycotina	0	0
rhiory7	Mucoromycotina	0	0
rhiory8	Mucoromycotina	0	0
rhiory9	Mucoromycotina	0	0
rhisol2	Agaricomycetes	0	0
rhisol3	Agaricomycetes	0	0
rhisol4	Agaricomycetes	0	0
rhisol5	Agaricomycetes	0	0
rhisol6	Agaricomycetes	0	0
rhisp.1	Glomeromycotina	0	0
rhisto1	Mucoromycotina	0	0
rhives1	Agaricomycetes	0	0
rhivin1	Agaricomycetes	0	0
rhobut2	Agaricomycetes	1	0
rhodio2	Pucciniomycotina	0	0
rhoglu1	Pucciniomycotina	0	0
rhogra1	Pucciniomycotina	0	0
rhogra2	Pucciniomycotina	0	0
rhoros1	Agaricomycetes	1	0
rhosp.1	Pucciniomycotina	0	0
rhosp.2	Pucciniomycotina	0	0
rhotai1	Pucciniomycotina	0	0
rhotor1	Pucciniomycotina	0	0
rhotor10	Pucciniomycotina	0	0
rhotor11	Pucciniomycotina	0	0
rhotor4	Pucciniomycotina	0	0
rhotor5	Pucciniomycotina	0	0
rhotor6	Pucciniomycotina	0	0
rhotor7	Pucciniomycotina	0	0
rhotor8	Pucciniomycotina	0	0
rhotor9	Pucciniomycotina	0	0
rhyagr1	Leotiomycetes	12	0
rhycom1	Leotiomycetes	2	0
rhyruf1	Dothideomycetes	4	0
rhysec1	Leotiomycetes	10	0
ricfib1	Agaricomycetes	0	0
ricmel1	Agaricomycetes	0	0
rigmic1	Agaricomycetes	0	0
rosnec1	Sordariomycetes	0	0
roster1	Sordariomycetes	7	0
rozall1	Cryptomycota	0	0
rozall2	Cryptomycota	0	0
rusbre1	Agaricomycetes	0	0
ruscom1	Agaricomycetes	0	0
rusdis1	Agaricomycetes	0	0
rusear1	Agaricomycetes	1	0
ruseme1	Agaricomycetes	0	0
rusoch1	Agaricomycetes	3	0
rusrug1	Agaricomycetes	0	0
rusvin1	Agaricomycetes	0	0
rutsp.1	Leotiomycetes	10	0
rutsp.2	Leotiomycetes	9	0
rutsp.3	Leotiomycetes	9	0
sacarb1	Saccharomycotina	0	0
sacbou1	Saccharomycotina	0	0
sacbou2	Saccharomycotina	0	0
saccap1	Saccharomycotina	0	0
saccer10	Saccharomycotina	0	0
saccer100	Saccharomycotina	0	0
saccer101	Saccharomycotina	0	0
saccer102	Saccharomycotina	0	0
saccer103	Saccharomycotina	0	0
saccer104	Saccharomycotina	0	0
saccer105	Saccharomycotina	0	0
saccer106	Saccharomycotina	0	0
saccer107	Saccharomycotina	0	0
saccer108	Saccharomycotina	0	0
saccer109	Saccharomycotina	0	0
saccer11	Saccharomycotina	0	0
saccer110	Saccharomycotina	0	0
saccer111	Saccharomycotina	0	0
saccer112	Saccharomycotina	0	0
saccer113	Saccharomycotina	0	0
saccer114	Saccharomycotina	0	0
saccer115	Saccharomycotina	0	0
saccer116	Saccharomycotina	0	0
saccer117	Saccharomycotina	0	0
saccer118	Saccharomycotina	0	0
saccer119	Saccharomycotina	0	0
saccer12	Saccharomycotina	0	0
saccer120	Saccharomycotina	0	0
saccer121	Saccharomycotina	0	0
saccer13	Saccharomycotina	0	0
saccer14	Saccharomycotina	0	0
saccer15	Saccharomycotina	0	0
saccer16	Saccharomycotina	0	0
saccer17	Saccharomycotina	0	0
saccer18	Saccharomycotina	0	0
saccer19	Saccharomycotina	0	0
saccer2	Saccharomycotina	0	0
saccer20	Saccharomycotina	0	0
saccer21	Saccharomycotina	0	0
saccer22	Saccharomycotina	0	0
saccer23	Saccharomycotina	0	0
saccer24	Saccharomycotina	0	0
saccer25	Saccharomycotina	0	0
saccer26	Saccharomycotina	0	0
saccer27	Saccharomycotina	0	0
saccer28	Saccharomycotina	0	0
saccer29	Saccharomycotina	0	0
saccer3	Saccharomycotina	0	0
saccer30	Saccharomycotina	0	0
saccer31	Saccharomycotina	0	0
saccer32	Saccharomycotina	0	0
saccer33	Saccharomycotina	0	0
saccer34	Saccharomycotina	0	0
saccer35	Saccharomycotina	0	0
saccer36	Saccharomycotina	0	0
saccer37	Saccharomycotina	0	0
saccer38	Saccharomycotina	0	0
saccer39	Saccharomycotina	0	0
saccer4	Saccharomycotina	0	0
saccer40	Saccharomycotina	0	0
saccer41	Saccharomycotina	0	0
saccer42	Saccharomycotina	0	0
saccer43	Saccharomycotina	0	0
saccer44	Saccharomycotina	0	0
saccer45	Saccharomycotina	0	0
saccer46	Saccharomycotina	0	0
saccer47	Saccharomycotina	0	0
saccer48	Saccharomycotina	0	0
saccer49	Saccharomycotina	0	0
saccer5	Saccharomycotina	0	0
saccer50	Saccharomycotina	0	0
saccer51	Saccharomycotina	0	0
saccer52	Saccharomycotina	0	0
saccer53	Saccharomycotina	0	0
saccer54	Saccharomycotina	0	0
saccer55	Saccharomycotina	0	0
saccer56	Saccharomycotina	0	0
saccer57	Saccharomycotina	0	0
saccer58	Saccharomycotina	0	0
saccer59	Saccharomycotina	0	0
saccer6	Saccharomycotina	0	0
saccer60	Saccharomycotina	0	0
saccer61	Saccharomycotina	0	0
saccer62	Saccharomycotina	0	0
saccer63	Saccharomycotina	0	0
saccer64	Saccharomycotina	0	0
saccer65	Saccharomycotina	0	0
saccer66	Saccharomycotina	0	0
saccer67	Saccharomycotina	0	0
saccer68	Saccharomycotina	0	0
saccer69	Saccharomycotina	0	0
saccer7	Saccharomycotina	0	0
saccer70	Saccharomycotina	0	0
saccer71	Saccharomycotina	0	0
saccer72	Saccharomycotina	0	0
saccer73	Saccharomycotina	0	0
saccer74	Saccharomycotina	0	0
saccer75	Saccharomycotina	0	0
saccer76	Saccharomycotina	0	0
saccer77	Saccharomycotina	0	0
saccer78	Saccharomycotina	0	0
saccer79	Saccharomycotina	0	0
saccer80	Saccharomycotina	0	0
saccer81	Saccharomycotina	0	0
saccer82	Saccharomycotina	0	0
saccer83	Saccharomycotina	0	0
saccer84	Saccharomycotina	0	0
saccer85	Saccharomycotina	0	0
saccer86	Saccharomycotina	0	0
saccer87	Saccharomycotina	0	0
saccer88	Saccharomycotina	0	0
saccer89	Saccharomycotina	0	0
saccer90	Saccharomycotina	0	0
saccer91	Saccharomycotina	0	0
saccer92	Saccharomycotina	0	0
saccer93	Saccharomycotina	0	0
saccer94	Saccharomycotina	0	0
saccer95	Saccharomycotina	0	0
saccer96	Saccharomycotina	0	0
saccer97	Saccharomycotina	0	0
saccer98	Saccharomycotina	0	0
saccer99	Saccharomycotina	0	0
saceub1	Saccharomycotina	0	0
sackud1	Saccharomycotina	0	0
saclud1	Saccharomycotina	0	0
sacpar1	Saccharomycotina	0	0
sacpas1	Saccharomycotina	0	0
sacpro1	Dothideomycetes	0	0
sacsp.1	Saccharomycotina	0	0
saicom1	Taphrinomycotina	0	0
saipod1	Tremellomycetes	0	0
saisp.1	Tremellomycetes	0	0
sakvas1	Mucoromycotina	0	0
sanbau1	Agaricomycetes	0	0
saping1	Saccharomycotina	0	0
satdis1	Saccharomycotina	0	0
sceapi1	Sordariomycetes	1	0
schcom6	Agaricomycetes	0	0
schcry1	Taphrinomycotina	0	0
schjap1	Taphrinomycotina	0	0
schoct1	Taphrinomycotina	0	0
schpar1	Agaricomycetes	0	0
schpom1	Taphrinomycotina	0	0
schspa1	Saccharomycotina	0	0
schsti2	Saccharomycotina	0	0
sclbor1	Leotiomycetes	5	0
sclcep1	Leotiomycetes	10	0
sclcit2	Agaricomycetes	1	0
sclscl1	Leotiomycetes	15	0
scltri1	Leotiomycetes	1	0
scylig1	Leotiomycetes	8	0
scysp.2	Leotiomycetes	2	0
sebver1	Agaricomycetes	0	0
sepmus1	Dothideomycetes	0	0
seppop1	Dothideomycetes	0	0
serhim1	Agaricomycetes	1	0
serind2	Agaricomycetes	0	0
serlac1	Agaricomycetes	0	0
serlac2	Agaricomycetes	0	0
serlac3	Agaricomycetes	0	0
sersp.3	Agaricomycetes	0	0
sersp.4	Agaricomycetes	0	0
sersp.5	Agaricomycetes	0	0
sersp.6	Agaricomycetes	0	0
sersp.7	Agaricomycetes	0	0
sersp.8	Agaricomycetes	0	0
sersp.9	Agaricomycetes	0	0
server2	Agaricomycetes	0	0
server3	Agaricomycetes	0	0
sethol1	Dothideomycetes	9	0
settur2	Dothideomycetes	3	0
sisniv1	Agaricomycetes	0	0
sisniv2	Agaricomycetes	0	0
sissp.1	Agaricomycetes	0	0
sissue1	Agaricomycetes	0	0
smiang1	Kickxellomycotina	0	0
smicul1	Kickxellomycotina	0	0
smicul2	Kickxellomycotina	0	0
smimeg1	Kickxellomycotina	0	0
smimuc1	Kickxellomycotina	0	0
smisim1	Kickxellomycotina	0	0
sodalk1	Sordariomycetes	4	0
sorhum1	Sordariomycetes	4	0
sormac1	Sordariomycetes	2	0
sorsp.1	Sordariomycetes	4	0
spacri1	Agaricomycetes	0	0
spapas1	Saccharomycotina	0	0
spasp.1	Saccharomycotina	0	0
sphbru1	Pezizomycetes	0	0
sphmur1	Dothideomycetes	0	0
sphmus1	Dothideomycetes	0	0
sphpal1	Agaricomycetes	0	0
sphste1	Agaricomycetes	0	0
spipun1	Chytridiomycetes	0	0
spisp.1	Chytridiomycetes	0	0
spobra1	Sordariomycetes	3	1
spofim1	Dothideomycetes	2	0
spogra2	Ustilaginomycotina	0	0
spoins1	Sordariomycetes	5	0
sporei1	Ustilaginomycotina	0	0
sporei2	Ustilaginomycotina	1	0
sposal1	Pucciniomycotina	0	0
sposch1	Sordariomycetes	1	0
sposch2	Sordariomycetes	1	0
sposci1	Ustilaginomycotina	1	0
sposci2	Ustilaginomycotina	0	0
sprlop1	Microsporidia	0	0
stacha1	Sordariomycetes	5	0
stacha2	Sordariomycetes	11	0
stacha3	Sordariomycetes	7	0
stachl1	Sordariomycetes	8	0
staele1	Sordariomycetes	13	0
stalon1	Sordariomycetes	4	0
stanod1	Dothideomycetes	1	0
stasp.1	Dothideomycetes	2	0
stehir1	Agaricomycetes	1	0
stelyc1	Dothideomycetes	1	0
steoch1	Agaricomycetes	0	0
stynor1	Sordariomycetes	1	0
suglig1	Saccharomycotina	0	0
suhtan1	Saccharomycotina	0	0
suiame1	Agaricomycetes	0	0
suiamp1	Agaricomycetes	0	0
suibov1	Agaricomycetes	0	0
suibre1	Agaricomycetes	0	0
suicf.3	Agaricomycetes	3	0
suicli1	Agaricomycetes	0	0
suicot1	Agaricomycetes	0	0
suidec1	Agaricomycetes	0	0
suidis1	Agaricomycetes	0	0
suifus1	Agaricomycetes	0	0
suihir1	Agaricomycetes	0	0
suilak1	Agaricomycetes	0	0
suilut1	Agaricomycetes	0	0
suiocc1	Agaricomycetes	0	0
suipal1	Agaricomycetes	0	0
suipla2	Agaricomycetes	0	0
suiplo1	Agaricomycetes	0	0
suispr1	Agaricomycetes	0	0
suisub1	Agaricomycetes	0	0
suisub2	Agaricomycetes	0	0
suisub3	Agaricomycetes	3	0
suitom1	Agaricomycetes	0	0
suivar1	Agaricomycetes	0	0
suiwea1	Agaricomycetes	0	0
synend1	Chytridiomycetes	0	0
synend2	Chytridiomycetes	0	0
synmic1	Chytridiomycetes	0	0
synpse1	Zoopagomycotina	0	0
synrac1	Mucoromycotina	0	0
talame1	Eurotiomycetes	2	0
talatr1	Eurotiomycetes	4	0
talbor1	Eurotiomycetes	0	0
talcel1	Eurotiomycetes	4	2
talisl1	Eurotiomycetes	12	0
talmar1	Eurotiomycetes	8	0
talmar2	Eurotiomycetes	12	0
talpin1	Eurotiomycetes	7	0
talrug1	Eurotiomycetes	10	0
talsti1	Eurotiomycetes	26	0
talver1	Eurotiomycetes	15	0
tapdef1	Taphrinomycotina	0	0
tepran1	Agaricomycetes	0	0
tepsp.1	Agaricomycetes	1	0
terbou1	Pezizomycetes	2	0
tercla1	Pezizomycetes	5	0
tercry1	Agaricomycetes	0	0
ternub1	Dothideomycetes	0	0
tersp.3	Agaricomycetes	0	0
tersp.4	Agaricomycetes	0	0
tersp.5	Agaricomycetes	1	0
tersp.6	Agaricomycetes	0	0
tersp.7	Agaricomycetes	0	0
tersp.8	Agaricomycetes	0	0
tersp.9	Agaricomycetes	0	0
tescyp1	Ustilaginomycotina	0	0
tetbla1	Saccharomycotina	0	0
tetnig1	Agaricomycetes	0	0
tetpha1	Saccharomycotina	0	0
thacuc1	Agaricomycetes	0	0
thasph1	Zoopagomycotina	0	0
thecon1	Microsporidia	0	0
thegan1	Agaricomycetes	1	0
thelan1	Eurotiomycetes	0	0
theter1	Agaricomycetes	0	0
theter2	Sordariomycetes	0	0
theter3	Sordariomycetes	0	0
thethe1	Sordariomycetes	3	0
thipun1	Sordariomycetes	0	0
thiter1	Sordariomycetes	0	0
tilano1	Ustilaginomycotina	0	0
tilcar1	Ustilaginomycotina	0	0
tilcon1	Ustilaginomycotina	0	0
tilind1	Ustilaginomycotina	1	0
tillae1	Ustilaginomycotina	0	0
tillae2	Ustilaginomycotina	0	0
tilwal1	Ustilaginomycotina	0	0
tilwas1	Ustilaginomycotina	0	0
tirniv1	Pezizomycetes	1	0
tolcap1	Sordariomycetes	3	0
tolinf1	Sordariomycetes	6	0
toloph1	Sordariomycetes	18	0
tolpar1	Sordariomycetes	4	0
torcas1	Saccharomycotina	0	0
torcas2	Saccharomycotina	0	0
tordel1	Saccharomycotina	0	0
torglo1	Saccharomycotina	0	0
torhem1	Sordariomycetes	4	0
torsp.1	Saccharomycotina	0	0
totfus1	Dothideomycetes	2	0
trabet1	Agaricomycetes	0	0
tracer1	Agaricomycetes	1	0
tracin1	Agaricomycetes	0	0
tracin2	Agaricomycetes	0	0
tracoc1	Agaricomycetes	0	0
tragib1	Agaricomycetes	0	0
trahom1	Microsporidia	0	0
tralju1	Agaricomycetes	1	0
tramax1	Agaricomycetes	0	0
tramey1	Agaricomycetes	0	0
trapol1	Agaricomycetes	0	0
trapub1	Agaricomycetes	0	0
traver1	Agaricomycetes	0	0
tremes1	Tremellomycetes	0	0
tremes2	Tremellomycetes	0	0
treper1	Dothideomycetes	9	0
tresp.1	Tremellomycetes	0	0
triaru1	Sordariomycetes	5	0
triasa1	Tremellomycetes	0	0
triasa2	Tremellomycetes	0	0
triasp1	Sordariomycetes	0	0
triasp2	Sordariomycetes	5	0
triatr4	Sordariomycetes	1	0
triatr5	Sordariomycetes	2	0
triben2	Eurotiomycetes	0	0
tribis1	Dothideomycetes	3	0
tribre1	Sordariomycetes	0	0
tricif1	Saccharomycotina	0	0
tricit1	Sordariomycetes	0	0
tricon1	Agaricomycetes	0	0
tricor1	Sordariomycetes	2	0
triequ1	Eurotiomycetes	3	1
trifur1	Agaricomycetes	0	0
trigam1	Sordariomycetes	1	0
trigra1	Sordariomycetes	0	0
trigri1	Sordariomycetes	0	0
trigui1	Sordariomycetes	0	0
triham1	Sordariomycetes	2	0
trihar3	Sordariomycetes	2	0
trihar4	Sordariomycetes	1	0
trihir1	Geoglossomycetes	7	0
trihyb1	Pezizomycetes	2	0
triint1	Eurotiomycetes	0	0
triint2	Eurotiomycetes	1	0
trilen1	Sordariomycetes	1	0
trilon2	Sordariomycetes	0	0
trimat1	Agaricomycetes	0	0
trimen1	Eurotiomycetes	4	0
triole1	Tremellomycetes	1	0
tripar2	Sordariomycetes	1	0
triple1	Sordariomycetes	3	0
triree1	Sordariomycetes	0	0
triree2	Sordariomycetes	0	0
triree3	Sordariomycetes	0	0
triree4	Sordariomycetes	0	0
trirub1	Eurotiomycetes	0	0
trirub10	Eurotiomycetes	0	0
trirub2	Eurotiomycetes	0	0
trirub3	Eurotiomycetes	0	0
trirub4	Eurotiomycetes	0	0
trirub5	Eurotiomycetes	0	0
trirub6	Eurotiomycetes	0	0
trirub7	Eurotiomycetes	0	0
trirub8	Eurotiomycetes	1	1
trirub9	Eurotiomycetes	0	0
trisem1	Sordariomycetes	0	0
trisim1	Sordariomycetes	1	0
trisou1	Eurotiomycetes	1	0
triton1	Eurotiomycetes	2	0
triver1	Eurotiomycetes	0	0
trivio1	Eurotiomycetes	0	0
trivir1	Sordariomycetes	1	0
truang1	Sordariomycetes	4	0
tubaes1	Pezizomycetes	3	0
tubbor1	Pezizomycetes	0	0
tubbru1	Pezizomycetes	2	0
tubind1	Pezizomycetes	2	0
tubmag1	Pezizomycetes	17	0
tubmel2	Pezizomycetes	6	2
tubrat1	Microsporidia	0	0
tulcal2	Agaricomycetes	0	0
tulcal4	Agaricomycetes	0	0
tulsp.10	Agaricomycetes	1	0
tulsp.11	Agaricomycetes	2	0
tulsp.12	Agaricomycetes	3	0
tulsp.13	Agaricomycetes	2	0
tulsp.14	Agaricomycetes	2	0
tulsp.15	Agaricomycetes	0	0
tulsp.3	Agaricomycetes	0	0
tulsp.4	Agaricomycetes	0	0
tulsp.5	Agaricomycetes	0	0
tulsp.6	Agaricomycetes	0	0
tulsp.7	Agaricomycetes	3	0
tulsp.8	Agaricomycetes	0	0
tulsp.9	Agaricomycetes	0	0
umbpus1	Lecanoromycetes	14	0
umbvin1	Mucoromycotina	0	0
uncree1	Eurotiomycetes	4	0
uncree2	Eurotiomycetes	4	0
ustbro1	Ustilaginomycotina	0	0
usthor1	Ustilaginomycotina	0	0
ustmay1	Ustilaginomycotina	0	0
ustsha1	Ustilaginomycotina	0	0
ustsp.1	Ustilaginomycotina	0	0
ustsp.2	Ustilaginomycotina	0	0
usttri1	Ustilaginomycotina	0	0
ustvir1	Sordariomycetes	1	0
valmal2	Sordariomycetes	0	0
valmal3	Sordariomycetes	5	0
valmal4	Sordariomycetes	0	0
valsor1	Sordariomycetes	0	0
vanhum1	Tremellomycetes	0	0
vanpol1	Saccharomycotina	0	0
varmin1	Agaricomycetes	2	0
vavcul1	Microsporidia	0	0
venech1	Leotiomycetes	7	0
veneff1	Dothideomycetes	0	0
venina1	Dothideomycetes	0	0
vennas1	Dothideomycetes	0	0
vennas2	Dothideomycetes	0	0
venpir1	Dothideomycetes	0	0
veralf1	Sordariomycetes	3	0
verdah2	Sordariomycetes	9	0
verdah3	Sordariomycetes	14	4
verdah4	Sordariomycetes	6	0
verdah5	Sordariomycetes	5	0
verena1	Dothideomycetes	4	0
vergal1	Dothideomycetes	3	0
verlon1	Sordariomycetes	15	0
vernon1	Sordariomycetes	4	0
viopal1	Ustilaginomycotina	2	0
virvir1	Dothideomycetes	5	0
vitcor1	Microsporidia	0	0
volvol2	Agaricomycetes	4	0
walhed1	Wallemiomycetes	0	0
walich1	Wallemiomycetes	0	0
walmel1	Wallemiomycetes	0	0
wesorn1	Dothideomycetes	6	0
whamic1	Sordariomycetes	0	0
wicano1	Saccharomycotina	0	0
wiccif1	Saccharomycotina	0	0
wicmuc1	Saccharomycotina	0	0
wicpij1	Saccharomycotina	0	0
wicsor1	Saccharomycotina	0	0
wilmik1	Pezizomycetes	5	0
wolcoc1	Agaricomycetes	0	0
xerbad1	Agaricomycetes	0	0
xylacu1	Sordariomycetes	5	0
xylarb1	Sordariomycetes	4	0
xylarb2	Sordariomycetes	2	0
xylbam1	Sordariomycetes	3	0
xylcf.1	Sordariomycetes	4	0
xylcf.2	Sordariomycetes	5	0
xylcub1	Sordariomycetes	1	0
xylcur2	Sordariomycetes	1	0
xyldig1	Sordariomycetes	3	0
xylfla1	Sordariomycetes	0	0
xylgra1	Sordariomycetes	6	0
xylhev1	Xylonomycetes	1	0
xylint1	Sordariomycetes	0	0
xyllon1	Sordariomycetes	2	0
xylmul1	Sordariomycetes	1	0
xylnig1	Sordariomycetes	0	0
xylpal1	Sordariomycetes	7	0
xylscr1	Sordariomycetes	2	0
xylsp.10	Sordariomycetes	2	0
xylsp.11	Sordariomycetes	1	0
xylsp.12	Sordariomycetes	1	0
xylsp.13	Sordariomycetes	1	0
xylsp.14	Sordariomycetes	6	0
xylsp.15	Sordariomycetes	3	0
xylsp.16	Sordariomycetes	2	0
xylsp.17	Sordariomycetes	2	0
xylsp.18	Sordariomycetes	2	0
xylsp.19	Sordariomycetes	5	0
xylsp.2	Sordariomycetes	8	0
xylsp.20	Sordariomycetes	3	0
xylsp.3	Sordariomycetes	0	0
xylsp.4	Sordariomycetes	5	0
xylsp.5	Sordariomycetes	3	0
xylsp.6	Sordariomycetes	0	0
xylsp.8	Sordariomycetes	1	0
xylsp.9	Sordariomycetes	4	0
xyltel1	Sordariomycetes	4	0
xylven1	Sordariomycetes	8	0
yamten1	Saccharomycotina	0	0
yarlip10	Saccharomycotina	0	0
yarlip11	Saccharomycotina	0	0
yarlip12	Saccharomycotina	0	0
yarlip13	Saccharomycotina	0	0
yarlip3	Saccharomycotina	0	0
yarlip4	Saccharomycotina	0	0
yarlip5	Saccharomycotina	0	0
yarlip6	Saccharomycotina	0	0
yarlip7	Saccharomycotina	0	0
yarlip8	Saccharomycotina	0	0
yarlip9	Saccharomycotina	0	0
yarsp.1	Saccharomycotina	0	0
yarsp.2	Saccharomycotina	0	0
yarsp.3	Saccharomycotina	0	0
zalvar1	Sordariomycetes	21	0
zancul1	Kickxellomycotina	0	0
zascel1	Dothideomycetes	7	0
zoprhi1	Dothideomycetes	55	0
zygbai1	Saccharomycotina	0	0
zygbai2	Saccharomycotina	0	0
zygbai3	Saccharomycotina	0	0
zygmel1	Saccharomycotina	0	0
zygmra1	Saccharomycotina	0	0
zygpar1	Saccharomycotina	0	0
zygrou1	Saccharomycotina	0	0
zymard1	Dothideomycetes	0	0
zymbre1	Dothideomycetes	1	0
zympse1	Dothideomycetes	0	0
zymtri1	Dothideomycetes	3	0
zymtri2	Dothideomycetes	2	0
zymtri3	Dothideomycetes	3	0
zymtri4	Dothideomycetes	3	0
zymtri5	Dothideomycetes	3	0
