omeID	taxonID	taxonCount	tyrCount	elementCount
myrdur1	Myriangium duriaei	1	0	0
mytres1	Mytilinidion resinicola	1	18	0
nadful1	Nadsonia fulvescens	1	0	0
naeenc1	Naematelia encephela	1	0	0
naeenc2	Naematelia encephala	1	0	0
nagliq1	Naganishia liquefaciens	1	0	0
nagvis1	Naganishia vishniacii	1	0	0
nakbac1	Nakaseomyces bacillisporus	1	0	0
nakdel1	Nakaseomyces delphensis	1	0	0
nakwic1	Nakazawaea wickerhamii	1	0	0
nangyp1	Nannizzia gypsea	1	1	0
naucas1	Naumovozyma castellii	1	0	0
naudai1	Naumovozyma dairenensis	1	0	0
nemabo1	Nemania abortiva	1	1	0
nemdif1	Nemania diffusa	1	4	0
nemdis1	Nematocida displodere	1	0	0
nempar1	Nematocida parisii	2	0	0
nempar2	Nematocida parisii	2	0	0
nemser1	Nemania serpens	3	5	0
nemser2	Nemania serpens	3	3	0
nemser3	Nemania serpens	3	1	0
nemsp.1	Nemania sp.	3	1	0
nemsp.2	Nemania sp.	3	0	0
nemsp.3	Nemania sp.	3	0	0
nemsp.4	Nematocida sp.	3	0	0
nemsp.5	Nematocida sp.	3	0	0
nemsp.6	Nematocida sp.	3	0	0
neoaci1	Neohortaea acidophila	1	2	0
neocal1	Neocallimastix californiae	1	0	0
neocla1	Neopestalotiopsis clavispora	1	1	0
neodit1	Neonectria ditissima	1	7	0
neofis1	Neosartorya fischeri	1	11	0
neoirr1	Neolecta irregularis	2	0	0
neoirr2	Neolecta irregularis	2	0	0
neolan1	Neocallimastix lanati	1	0	0
neolep1	Neolentinus lepideus	1	0	0
neopar1	Neofusicoccum parvum	1	4	0
neosp.3	Neopestalotiopsis sp.	1	0	0
neosp.5	Neocallimastix sp.	1	0	0
neucra3	Neurospora crassa	2	1	0
neucra4	Neurospora crassa	2	1	0
neutet1	Neurospora tetrasperma	2	2	0
neutet2	Neurospora tetrasperma	2	2	0
nosapi1	Nosema apis	1	0	0
nosbom1	Nosema bombycis	1	0	0
noscer1	Nosema ceranae	3	0	0
noscer10	Nosema ceranae	3	0	0
noscer3	Nosema ceranae	3	0	0
nosgra1	Nosema granulosis	1	0	0
obbriv1	Obba rivulosa	1	0	0
ogaang1	Ogataea angusta	10	0	0
ogaang10	Ogataea angusta	10	0	0
ogaang2	Ogataea angusta	10	0	0
ogaang3	Ogataea angusta	10	0	0
ogaang4	Ogataea angusta	10	0	0
ogaang5	Ogataea angusta	10	0	0
ogaang6	Ogataea angusta	10	0	0
ogaang7	Ogataea angusta	10	0	0
ogaang8	Ogataea angusta	10	0	0
ogaang9	Ogataea angusta	10	0	0
ogahag1	Ogataea haglerorum	22	0	0
ogahag10	Ogataea haglerorum	22	0	0
ogahag11	Ogataea haglerorum	22	0	0
ogahag12	Ogataea haglerorum	22	0	0
ogahag13	Ogataea haglerorum	22	0	0
ogahag14	Ogataea haglerorum	22	0	0
ogahag15	Ogataea haglerorum	22	0	0
ogahag16	Ogataea haglerorum	22	0	0
ogahag17	Ogataea haglerorum	22	0	0
ogahag18	Ogataea haglerorum	22	0	0
ogahag19	Ogataea haglerorum	22	0	0
ogahag2	Ogataea haglerorum	22	0	0
ogahag20	Ogataea haglerorum	22	0	0
ogahag21	Ogataea haglerorum	22	0	0
ogahag22	Ogataea haglerorum	22	0	0
ogahag3	Ogataea haglerorum	22	0	0
ogahag4	Ogataea haglerorum	22	0	0
ogahag5	Ogataea haglerorum	22	0	0
ogahag6	Ogataea haglerorum	22	0	0
ogahag7	Ogataea haglerorum	22	0	0
ogahag8	Ogataea haglerorum	22	0	0
ogahag9	Ogataea haglerorum	22	0	0
ogapar1	Ogataea parapolymorpha	1	0	0
ogaphi1	Ogataea philodendri	1	0	0
ogapol1	Ogataea polymorpha	1	0	0
ogathe1	Ogataea thermophila	1	0	0
oidmai1	Oidiodendron maius	1	11	0
oidneo1	Oidium neolycopersici	1	0	0
olipau1	Oliveonia pauxilla	1	0	0
olpbor1	Olpidium bornovanus	1	0	0
ompole1	Omphalotus olearius	1	0	0
ophaus1	Ophiocordyceps australis	1	0	0
ophcam1	Ophiocordyceps camponoti-rufipedis	1	0	0
ophcam2	Ophiocordyceps camponoti-leonardi	1	0	0
ophcam3	Ophiocordyceps camponoti-saundersi	1	0	0
ophcam4	Ophiocordyceps camponoti-floridani	1	0	0
ophdis1	Ophiobolus disseminans	1	8	0
ophkim1	Ophiocordyceps kimflemingae	1	0	0
ophnov1	Ophiostoma novo-ulmi	1	0	0
ophpic1	Ophiostoma piceae	1	1	0
ophpol1	Ophiocordyceps polyrhachis-furcata	1	0	0
ophsin1	Ophiocordyceps sinensis	2	1	0
ophsin2	Ophiocordyceps sinensis	2	1	0
ophuni1	Ophiocordyceps unilateralis	1	0	0
orboli1	Orbilia oligospora	20	2	0
orboli10	Orbilia oligospora	20	2	0
orboli11	Orbilia oligospora	20	3	2
orboli12	Orbilia oligospora	20	1	1
orboli13	Orbilia oligospora	20	0	0
orboli14	Orbilia oligospora	20	1	1
orboli15	Orbilia oligospora	20	3	2
orboli16	Orbilia oligospora	20	3	2
orboli17	Orbilia oligospora	20	1	0
orboli18	Orbilia oligospora	20	0	0
orboli19	Orbilia oligospora	20	1	1
orboli2	Orbilia oligospora	20	2	1
orboli20	Orbilia oligospora	20	2	1
orboli3	Orbilia oligospora	20	1	0
orboli4	Orbilia oligospora	20	0	0
orboli5	Orbilia oligospora	20	0	0
orboli6	Orbilia oligospora	20	0	0
orboli7	Orbilia oligospora	20	1	0
orboli8	Orbilia oligospora	20	0	0
orboli9	Orbilia oligospora	20	0	0
ordcol1	Ordospora colligata	1	0	0
orpsp.1	Orpinomyces sp.	1	0	0
oudmuc1	Oudemansiella mucida	1	2	0
pactan1	Pachysolen tannophilus	1	0	0
paeniv1	Paecilomyces niveus	1	16	0
paevar1	Paecilomyces variotii	3	3	1
paevar2	Paecilomyces variotii	3	1	0
paevar3	Paecilomyces variotii	3	0	0
pancya1	Panaeolus cyanescens	1	0	0
panpap1	Panaeolus papilionaceus	1	0	0
panrud1	Panus rudis	1	0	0
parbra1	Paracoccidioides brasiliensis	2	17	1
parbra2	Paracoccidioides brasiliensis	2	14	3
parchr1	Paraphoma chrysanthemicola	2	0	0
parchr2	Paraphoma chrysanthemicola	2	0	0
parlut1	Paracoccidioides lutzii	1	15	2
parmin1	Paraphaeosphaeria minitans	1	9	0
parnod1	Parastagonospora nodorum	1	2	0
parpol1	Parauncinula polyspora	1	4	0
parsac1	Paramicrosporidium saccamoebae	1	0	0
parspo1	Paraconiothyrium sporulosum	1	2	0
parspo2	Paraphaeosphaeria sporulosa	1	2	0
pasful1	Passalora fulva	1	3	0
patatr1	Patellaria atrata	1	2	0
paxade1	Paxillus adelphus	1	0	0
paxamm1	Paxillus ammoniavirescens	1	0	0
paxinv1	Paxillus involutus	1	0	0
paxrub1	Paxillus rubicundulus	1	0	0
pelfru1	Peltaster fructicola	1	1	0
penant1	Penicillium antarcticum	1	15	0
penari1	Penicillium arizonense	1	10	0
penbra1	Penicillium brasilianum	1	12	0
pencam1	Penicillium camemberti	1	14	0
penchr1	Penicillium chrysogenum	2	8	2
penchr2	Penicillium chrysogenum	2	3	1
pencop1	Penicillium coprophilum	1	1	0
pencru1	Penicillium crustosum	1	2	0
pendec1	Penicillium decumbens	1	8	0
pendig1	Penicillium digitatum	2	11	0
pendig2	Penicillium digitatum	2	11	0
penexp2	Penicillium expansum	1	2	0
penfla1	Penicillium flavigenum	1	10	1
penfre1	Penicillium freii	1	8	0
pengri1	Penicillium griseofulvum	2	4	0
pengri2	Penicillium griseofulvum	2	4	0
penita1	Penicillium italicum	2	4	0
penita2	Penicillium italicum	2	4	0
pennal1	Penicillium nalgiovense	1	12	0
pennor1	Penicillium nordicum	1	8	0
penoxa1	Penicillium oxalicum	1	5	0
penpol1	Penicillium polonicum	1	1	0
penrol1	Penicillium rolfsii	1	7	0
penroq1	Penicillium roqueforti	1	12	0
penrub1	Penicillium rubens	2	8	2
penrub2	Penicillium rubens	2	11	0
pensol2	Penicillium solitum	1	8	1
pensp.10	Penicillium sp.	5	8	0
pensp.11	Penicillium sp.	5	8	0
pensp.12	Peniophora sp.	3	0	0
pensp.14	Peniophora sp.	3	0	0
pensp.6	Peniophora sp.	3	1	0
pensp.7	Penicillium sp.	5	4	0
pensp.8	Penicillium sp.	5	4	0
pensp.9	Penicillium sp.	5	18	3
penste1	Penicillium steckii	1	2	0
pensub1	Penicillium subrubescens	1	21	0
penthy1	Penicillium thymicola	1	7	0
penvul1	Penicillium vulpinum	1	10	0
penzon1	Penicilliopsis zonata	1	2	0
permac1	Periconia macrospinosa	1	8	0
pesfic1	Pestalotiopsis fici	1	3	0
pessp.1	Pestalotiopsis sp.	1	0	0
petxyl1	Peterozyma xylosa	1	0	0
phaale1	Phaeoacremonium aleophilum	1	5	0
phacar1	Phanerochaete carnosa	2	0	0
phacar2	Phanerochaete carnosa	2	0	0
phachl1	Phaeomoniella chlamydospora	1	6	0
phachr2	Phanerochaete chrysosporium	1	0	0
phamin1	Phaeoacremonium minimum	1	5	0
phapoa1	Phaeosphaeria poagena	1	0	0
phasor1	Phanerochaete sordida	1	0	0
phasp.4	Phaeosphaeria sp.	1	0	0
phenox1	Phellinus noxius	1	0	0
phepou1	Phellinidium pouzarii	1	0	0
phiame1	Phialophora americana	1	0	0
phiatt1	Phialophora attae	1	0	0
phiatt2	Phialophora attinorum	1	0	0
phicur1	Phialemoniopsis curvata	1	2	0
phisco1	Phialocephala scopiformis	1	5	0
phisub1	Phialocephala subalpina	1	17	0
phlbre1	Phlebia brevispora	1	1	0
phlcen1	Phlebia centrifuga	2	0	0
phlcen2	Phlebia centrifuga	2	0	0
phlgig1	Phlebiopsis gigantea	1	0	0
phlsp.1	Phlebopus sp.	1	2	0
phoaln1	Pholiota alnicola	1	0	0
phocon1	Pholiota conissans	1	0	0
phomol1	Pholiota molesta	1	0	0
photra1	Phoma tracheiphila	1	13	0
phybla5	Phycomyces blakesleeanus	1	0	0
phycap6	Phyllosticta capitalensis	1	0	0
phycit11	Phyllosticta citricarpa	1	0	0
phycit12	Phyllosticta citrichinaensis	1	0	0
phycit13	Phyllosticta citribraziliensis	1	0	0
phycit14	Phyllosticta citriasiana	1	1	0
phypar2	Phyllosticta paracitricarpa	1	0	0
physp.1	Phyllosticta sp.	1	0	0
physte1	Physcia stellaris	1	0	0
pickud1	Pichia kudriavzevii	1	0	0
picmem1	Pichia membranifaciens	1	0	0
picpas1	Pichia pastoris	1	0	0
piehor1	Piedraia hortae	1	0	0
piloli1	Piloderma olivaceum	1	1	0
pipcyl1	Piptocephalis cylindrospora	1	0	0
pirfin1	Piromyces finnis	1	0	0
pirind1	Piriformospora indica	1	0	0
pirsp.2	Piromyces sp.	1	0	0
pismic1	Pisolithus microcarpus	1	0	0
pistin1	Pisolithus tinctorius	1	0	0
plecor1	Pleurotus cornucopiae	1	0	0
plecuc2	Plectosphaerella cucumerina	1	6	0
pleery1	Pleurotus eryngii	1	0	0
pleost1	Pleurotus ostreatus	2	0	0
pleost2	Pleurotus ostreatoroseus	1	0	0
pleost3	Pleurotus ostreatus	2	0	0
pleplu1	Plectosphaerella plurivora	1	0	0
plepul1	Pleurotus pulmonarius	3	0	0
plepul2	Pleurotus pulmonarius	3	0	0
plepul3	Pleurotus pulmonarius	3	0	0
plesip1	Pleomassaria siparia	1	0	0
pletra1	Plenodomus tracheiphilus	1	13	0
plicri1	Plicaturopsis crispa	1	0	0
plucer1	Pluteus cervinus	1	0	0
pnecan1	Pneumocystis canis	1	0	0
pnecar1	Pneumocystis carinii	1	0	0
pnejir1	Pneumocystis jirovecii	2	0	0
pnejir2	Pneumocystis jirovecii	2	0	0
pnemur1	Pneumocystis murina	1	0	0
pneory1	Pneumocystis oryctolagi	1	0	0
pnesp.1	Pneumocystis sp.	1	0	0
pnewak1	Pneumocystis wakefieldiae	1	0	0
pocchl2	Pochonia chlamydosporia	2	8	0
pocchl3	Pochonia chlamydosporia	2	19	0
podans1	Podospora anserina	1	2	0
podclo1	Podila clonocystis	2	0	0
podclo2	Podila clonocystis	2	0	0
podcom1	Podospora comata	1	4	1
podepi1	Podila epigama	1	0	0
podepi2	Podila epicladia	2	0	0
podepi3	Podila epicladia	2	0	0
podhor1	Podila horticola	2	0	0
podhor2	Podila horticola	2	0	0
podhum1	Podila humilis	1	0	0
podmin1	Podila minutissima	2	0	0
podmin2	Podila minutissima	2	0	0
podver1	Podila verticillata	4	0	0
podver2	Podila verticillata	4	0	0
podver3	Podila verticillata	4	0	0
podver4	Podila verticillata	4	0	0
polarc1	Polyporus arcularius	1	0	0
polbru1	Polyporus brumalis	1	0	0
polcit1	Polychaeton citri	1	0	0
polfus1	Polyplosphaeria fusca	1	16	0
polhys1	Polytolypa hystricis	1	9	0
polsqu1	Polyporus squamosus	1	1	0
porpun1	Poronia punctata	1	0	0
pospla1	Postia placenta	2	0	0
pospla2	Postia placenta	2	0	0
prolac1	Protomyces lactucaedebilis	1	0	0
prolac2	Protomyces lactucae-debilis	1	0	0
psaabe1	Psathyrella aberdarensis	1	0	0
pseant1	Pseudozyma antarctica	1	0	0
psedes1	Pseudogymnoascus destructans	1	33	0
pseeum1	Pseudocercospora eumusae	1	2	0
psefij1	Pseudocercospora fijiensis	1	2	0
pseflo1	Pseudozyma flocculosa	1	3	0
pseful1	Pseudocercospora fuligena	1	3	0
pseglu1	Pseudomicrostroma glucosiphilum	1	0	0
psehub1	Pseudozyma hubeiensis	1	0	0
psehyp1	Pseudovirgaria hyperparasitica	1	1	0
psemus1	Pseudocercospora musae	1	1	0
pseneu1	Pseudoloma neurophilia	1	0	0
psesp.10	Pseudogymnoascus sp.	19	11	0
psesp.11	Pseudogymnoascus sp.	19	11	0
psesp.12	Pseudogymnoascus sp.	19	33	0
psesp.13	Pseudogymnoascus sp.	19	12	0
psesp.14	Pseudogymnoascus sp.	19	14	0
psesp.15	Pseudogymnoascus sp.	19	12	0
psesp.16	Pseudogymnoascus sp.	19	16	0
psesp.17	Pseudogymnoascus sp.	19	24	0
psesp.18	Pseudogymnoascus sp.	19	9	0
psesp.2	Pseudogymnoascus sp.	19	12	0
psesp.20	Pseudogymnoascus sp.	19	9	0
psesp.21	Pseudogymnoascus sp.	19	5	0
psesp.22	Pseudogymnoascus sp.	19	22	0
psesp.3	Pseudogymnoascus sp.	19	9	0
psesp.4	Pseudogymnoascus sp.	19	17	0
psesp.5	Pseudogymnoascus sp.	19	15	0
psesp.6	Pseudogymnoascus sp.	19	6	0
psesp.8	Pseudogymnoascus sp.	19	7	0
psesp.9	Pseudogymnoascus sp.	19	6	1
psever1	Pseudogymnoascus verrucosus	1	8	0
psevex1	Pseudomassariella vexata	1	3	0
psevol1	Pseudotulostoma volvatum	1	15	0
psicf.1	Psilocybe cf.	1	0	0
psicub1	Psilocybe cubensis	1	0	0
psicya1	Psilocybe cyanescens	1	0	0
psiser1	Psilocybe serbica	1	0	0
ptegra1	Pterula gracilis	1	0	0
puccor4	Puccinia coronata	2	0	0
puccor5	Puccinia coronata	2	0	0
pucgra1	Puccinia graminis	6	1	0
pucgra2	Puccinia graminis	6	2	0
pucgra3	Puccinia graminis	6	1	0
pucgra4	Puccinia graminis	6	0	0
pucgra5	Puccinia graminis	6	0	0
pucgra6	Puccinia graminis	6	0	0
pucsor1	Puccinia sorghi	1	0	0
pucstr1	Puccinia striiformis	3	0	0
pucstr2	Puccinia striiformis	3	0	0
pucstr3	Puccinia striiformis	3	0	0
puctri1	Puccinia triticina	1	0	0
punstr1	Punctularia strigosozonata	1	0	0
purlil1	Purpureocillium lilacinum	1	8	0
pyccin2	Pycnoporus cinnabarinus	1	0	0
pyccoc2	Pycnoporus coccineus	1	0	0
pycpun1	Pycnoporus puniceus	1	0	0
pycsan1	Pycnoporus sanguineus	1	0	0
pyrcon1	Pyronema confluens	1	6	0
pyrgri1	Pyricularia grisea	1	8	0
pyrlyc1	Pyrenochaeta lycopersici	1	0	0
pyrnox1	Pyrrhoderma noxium	1	0	0
pyromp2	Pyronema omphalodes	1	6	0
pyrory1	Pyricularia oryzae	4	9	2
pyrory2	Pyricularia oryzae	4	7	5
pyrory3	Pyricularia oryzae	4	6	0
pyrory4	Pyricularia oryzae	4	5	0
pyrpen1	Pyricularia pennisetigena	1	6	0
pyrsem1	Pyrenophora seminiperda	1	2	0
pyrsp.1	Pyrenochaeta sp.	2	1	0
pyrsp.2	Pyricularia sp.	1	8	0
pyrsp.3	Pyrenochaeta sp.	2	0	0
pyrter1	Pyrenophora teres	3	3	0
pyrter2	Pyrenophora teres	3	3	0
pyrter3	Pyrenophora teres	3	3	0
pyrtri1	Pyrenophora tritici-repentis	10	9	1
pyrtri10	Pyrenophora tritici-repentis	10	7	0
pyrtri11	Pyrenophora tritici-repentis	10	8	0
pyrtri12	Pyrenophora tritici-repentis	10	9	0
pyrtri2	Pyrenophora tritici-repentis	10	6	0
pyrtri4	Pyrenophora tritici-repentis	10	7	0
pyrtri5	Pyrenophora tritici-repentis	10	9	0
pyrtri6	Pyrenophora tritici-repentis	10	8	0
pyrtri8	Pyrenophora tritici-repentis	10	10	0
pyrtri9	Pyrenophora tritici-repentis	10	13	0
racant1	Rachicladosporium antarcticum	1	2	0
racsp.1	Rachicladosporium sp.	1	4	0
ramcol1	Ramularia collo-cygni	1	0	0
ramrub1	Ramaria rubella	1	0	0
raseme1	Rasamsonia emersonii	1	8	0
rhesp.1	Rhexocercosporidium sp.	1	22	0
rhiazy1	Rhizopus azygosporus	1	0	0
rhicer1	Rhizophagus cerebriforme	1	0	0
rhicla1	Rhizophagus clarus	1	0	0
rhidel1	Rhizopus delemar	14	0	0
rhidel10	Rhizopus delemar	14	0	0
rhidel11	Rhizopus delemar	14	0	0
rhidel12	Rhizopus delemar	14	0	0
rhidel13	Rhizopus delemar	14	0	0
rhidel14	Rhizopus delemar	14	0	0
rhidel2	Rhizopus delemar	14	0	0
rhidel3	Rhizopus delemar	14	0	0
rhidel4	Rhizopus delemar	14	0	0
rhidel5	Rhizopus delemar	14	0	0
rhidel6	Rhizopus delemar	14	0	0
rhidel7	Rhizopus delemar	14	0	0
rhidel8	Rhizopus delemar	14	0	0
rhidel9	Rhizopus delemar	14	0	0
rhidia1	Rhizophagus diaphanus	1	0	0
rhieri1	Rhizoscyphus ericae	1	7	0
rhiglo1	Rhizoclosmatium globosum	1	0	0
rhiirr10	Rhizophagus irregularis	9	0	0
rhiirr12	Rhizophagus irregularis	9	0	0
rhiirr2	Rhizophagus irregularis	9	0	0
rhiirr3	Rhizophagus irregularis	9	0	0
rhiirr4	Rhizophagus irregularis	9	0	0
rhiirr5	Rhizophagus irregularis	9	0	0
rhiirr6	Rhizophagus irregularis	9	0	0
rhiirr7	Rhizophagus irregularis	9	0	0
rhiirr8	Rhizophagus irregularis	9	0	0
rhilig1	Rhizodiscina lignyota	1	2	0
rhimac1	Rhinocladiella mackenziei	1	5	0
rhimic2	Rhizopus microsporus	6	0	0
rhimic3	Rhizopus microsporus	6	0	0
rhimic4	Rhizopus microsporus	6	0	0
rhimic5	Rhizopus microsporus	6	0	0
rhimic6	Rhizopus microsporus	6	0	0
rhimic7	Rhizopus microsporus	6	0	0
rhiory1	Rhizopus oryzae	39	0	0
rhiory10	Rhizopus oryzae	39	0	0
rhiory11	Rhizopus oryzae	39	0	0
rhiory12	Rhizopus oryzae	39	0	0
rhiory13	Rhizopus oryzae	39	0	0
rhiory14	Rhizopus oryzae	39	0	0
rhiory15	Rhizopus oryzae	39	0	0
rhiory16	Rhizopus oryzae	39	0	0
rhiory17	Rhizopus oryzae	39	0	0
rhiory18	Rhizopus oryzae	39	0	0
rhiory19	Rhizopus oryzae	39	0	0
rhiory2	Rhizopus oryzae	39	0	0
rhiory20	Rhizopus oryzae	39	0	0
rhiory21	Rhizopus oryzae	39	0	0
rhiory22	Rhizopus oryzae	39	0	0
rhiory23	Rhizopus oryzae	39	0	0
rhiory24	Rhizopus oryzae	39	0	0
rhiory25	Rhizopus oryzae	39	0	0
rhiory26	Rhizopus oryzae	39	0	0
rhiory27	Rhizopus oryzae	39	0	0
rhiory28	Rhizopus oryzae	39	0	0
rhiory29	Rhizopus oryzae	39	0	0
rhiory3	Rhizopus oryzae	39	0	0
rhiory30	Rhizopus oryzae	39	0	0
rhiory31	Rhizopus oryzae	39	0	0
rhiory32	Rhizopus oryzae	39	0	0
rhiory33	Rhizopus oryzae	39	0	0
rhiory34	Rhizopus oryzae	39	0	0
rhiory35	Rhizopus oryzae	39	0	0
rhiory36	Rhizopus oryzae	39	0	0
rhiory37	Rhizopus oryzae	39	0	0
rhiory38	Rhizopus oryzae	39	0	0
rhiory39	Rhizopus oryzae	39	0	0
rhiory4	Rhizopus oryzae	39	0	0
rhiory5	Rhizopus oryzae	39	0	0
rhiory6	Rhizopus oryzae	39	0	0
rhiory7	Rhizopus oryzae	39	0	0
rhiory8	Rhizopus oryzae	39	0	0
rhiory9	Rhizopus oryzae	39	0	0
rhisol2	Rhizoctonia solani	5	0	0
rhisol3	Rhizoctonia solani	5	0	0
rhisol4	Rhizoctonia solani	5	0	0
rhisol5	Rhizoctonia solani	5	0	0
rhisol6	Rhizoctonia solani	5	0	0
rhisp.1	Rhizophagus sp.	1	0	0
rhisto1	Rhizopus stolonifer	1	0	0
rhives1	Rhizopogon vesiculosus	1	0	0
rhivin1	Rhizopogon vinicolor	1	0	0
rhobut2	Rhodocollybia butyracea	1	1	0
rhodio2	Rhodotorula diobovata	1	0	0
rhoglu1	Rhodosporidium glutinis	1	0	0
rhogra1	Rhodotorula graminis	2	0	0
rhogra2	Rhodotorula graminis	2	0	0
rhoros1	Rhodofomes roseus	1	1	0
rhosp.1	Rhodotorula sp.	2	0	0
rhosp.2	Rhodotorula sp.	2	0	0
rhotai1	Rhodotorula taiwanensis	1	0	0
rhotor1	Rhodosporidium toruloides	4	0	0
rhotor10	Rhodotorula toruloides	5	0	0
rhotor11	Rhodotorula toruloides	5	0	0
rhotor4	Rhodosporidium toruloides	4	0	0
rhotor5	Rhodosporidium toruloides	4	0	0
rhotor6	Rhodosporidium toruloides	4	0	0
rhotor7	Rhodotorula toruloides	5	0	0
rhotor8	Rhodotorula toruloides	5	0	0
rhotor9	Rhodotorula toruloides	5	0	0
rhyagr1	Rhynchosporium agropyri	1	12	0
rhycom1	Rhynchosporium commune	1	2	0
rhyruf1	Rhytidhysteron rufulum	1	4	0
rhysec1	Rhynchosporium secalis	1	10	0
ricfib1	Rickenella fibula	1	0	0
ricmel1	Rickenella mellea	1	0	0
rigmic1	Rigidoporus microporus	1	0	0
rosnec1	Rosellinia necatrix	1	0	0
roster1	Rostrohypoxylon terebratum	1	7	0
rozall1	Rozella allomycis	2	0	0
rozall2	Rozella allomycis	2	0	0
rusbre1	Russula brevipes	1	0	0
ruscom1	Russula compacta	1	0	0
rusdis1	Russula dissimulans	1	0	0
rusear1	Russula earlei	1	1	0
ruseme1	Russula emetica	1	0	0
rusoch1	Russula ochroleuca	1	3	0
rusrug1	Russula rugulosa	1	0	0
rusvin1	Russula vinacea	1	0	0
rutsp.1	Rutstroemia sp.	3	10	0
rutsp.2	Rutstroemia sp.	3	9	0
rutsp.3	Rutstroemia sp.	3	9	0
sacarb1	Saccharomyces arboricola	1	0	0
sacbou1	Saccharomyces boulardii	2	0	0
sacbou2	Saccharomyces boulardii	2	0	0
saccap1	Saccharomycopsis capsularis	1	0	0
saccer10	Saccharomyces cerevisiae	118	0	0
saccer100	Saccharomyces cerevisiae	118	0	0
saccer101	Saccharomyces cerevisiae	118	0	0
saccer102	Saccharomyces cerevisiae	118	0	0
saccer103	Saccharomyces cerevisiae	118	0	0
saccer104	Saccharomyces cerevisiae	118	0	0
saccer105	Saccharomyces cerevisiae	118	0	0
saccer106	Saccharomyces cerevisiae	118	0	0
saccer107	Saccharomyces cerevisiae	118	0	0
saccer108	Saccharomyces cerevisiae	118	0	0
saccer109	Saccharomyces cerevisiae	118	0	0
saccer11	Saccharomyces cerevisiae	118	0	0
saccer110	Saccharomyces cerevisiae	118	0	0
saccer111	Saccharomyces cerevisiae	118	0	0
saccer112	Saccharomyces cerevisiae	118	0	0
saccer113	Saccharomyces cerevisiae	118	0	0
saccer114	Saccharomyces cerevisiae	118	0	0
saccer115	Saccharomyces cerevisiae	118	0	0
saccer116	Saccharomyces cerevisiae	118	0	0
saccer117	Saccharomyces cerevisiae	118	0	0
saccer118	Saccharomyces cerevisiae	118	0	0
saccer119	Saccharomyces cerevisiae	118	0	0
saccer12	Saccharomyces cerevisiae	118	0	0
saccer120	Saccharomyces cerevisiae	118	0	0
saccer121	Saccharomyces cerevisiae	118	0	0
saccer13	Saccharomyces cerevisiae	118	0	0
saccer14	Saccharomyces cerevisiae	118	0	0
saccer15	Saccharomyces cerevisiae	118	0	0
saccer16	Saccharomyces cerevisiae	118	0	0
saccer17	Saccharomyces cerevisiae	118	0	0
saccer18	Saccharomyces cerevisiae	118	0	0
saccer19	Saccharomyces cerevisiae	118	0	0
saccer2	Saccharomyces cerevisiae	118	0	0
saccer20	Saccharomyces cerevisiae	118	0	0
saccer21	Saccharomyces cerevisiae	118	0	0
saccer22	Saccharomyces cerevisiae	118	0	0
saccer23	Saccharomyces cerevisiae	118	0	0
saccer24	Saccharomyces cerevisiae	118	0	0
saccer25	Saccharomyces cerevisiae	118	0	0
saccer26	Saccharomyces cerevisiae	118	0	0
saccer27	Saccharomyces cerevisiae	118	0	0
saccer28	Saccharomyces cerevisiae	118	0	0
saccer29	Saccharomyces cerevisiae	118	0	0
saccer3	Saccharomyces cerevisiae	118	0	0
saccer30	Saccharomyces cerevisiae	118	0	0
saccer31	Saccharomyces cerevisiae	118	0	0
saccer32	Saccharomyces cerevisiae	118	0	0
saccer33	Saccharomyces cerevisiae	118	0	0
saccer34	Saccharomyces cerevisiae	118	0	0
saccer35	Saccharomyces cerevisiae	118	0	0
saccer36	Saccharomyces cerevisiae	118	0	0
saccer37	Saccharomyces cerevisiae	118	0	0
saccer38	Saccharomyces cerevisiae	118	0	0
saccer39	Saccharomyces cerevisiae	118	0	0
saccer4	Saccharomyces cerevisiae	118	0	0
saccer40	Saccharomyces cerevisiae	118	0	0
saccer41	Saccharomyces cerevisiae	118	0	0
saccer42	Saccharomyces cerevisiae	118	0	0
saccer43	Saccharomyces cerevisiae	118	0	0
saccer44	Saccharomyces cerevisiae	118	0	0
saccer45	Saccharomyces cerevisiae	118	0	0
saccer46	Saccharomyces cerevisiae	118	0	0
saccer47	Saccharomyces cerevisiae	118	0	0
saccer48	Saccharomyces cerevisiae	118	0	0
saccer49	Saccharomyces cerevisiae	118	0	0
saccer5	Saccharomyces cerevisiae	118	0	0
saccer50	Saccharomyces cerevisiae	118	0	0
saccer51	Saccharomyces cerevisiae	118	0	0
saccer52	Saccharomyces cerevisiae	118	0	0
saccer53	Saccharomyces cerevisiae	118	0	0
saccer54	Saccharomyces cerevisiae	118	0	0
saccer55	Saccharomyces cerevisiae	118	0	0
saccer56	Saccharomyces cerevisiae	118	0	0
saccer57	Saccharomyces cerevisiae	118	0	0
saccer58	Saccharomyces cerevisiae	118	0	0
saccer59	Saccharomyces cerevisiae	118	0	0
saccer6	Saccharomyces cerevisiae	118	0	0
saccer60	Saccharomyces cerevisiae	118	0	0
saccer61	Saccharomyces cerevisiae	118	0	0
saccer62	Saccharomyces cerevisiae	118	0	0
saccer63	Saccharomyces cerevisiae	118	0	0
saccer64	Saccharomyces cerevisiae	118	0	0
saccer65	Saccharomyces cerevisiae	118	0	0
saccer66	Saccharomyces cerevisiae	118	0	0
saccer67	Saccharomyces cerevisiae	118	0	0
saccer68	Saccharomyces cerevisiae	118	0	0
