genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 28,131,958934,1,300,3_0,3_297,271,30755,1229341,9696,10024,0_9612,0_9937,271,-,1229341,30755,10024,9696,0_9937,0_9612
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 10,1007829,2195178,302,722,3_299,3_715,390,4987,1195856,3560,4039,0_3523,0_3997,390,-,1195856,4987,4039,3560,0_3997,0_3523
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_11,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 19,1894,1134515,8218,8553,3_8171,3_8505,309,241094,1658065,7753,8118,0_7676,0_8040,309,-,1658065,241094,8118,7753,0_8040,0_7676
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_13,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 30,129960,1070649,8849,9142,3_8800,3_9092,258,113762,1281108,10092,10412,0_10003,0_10320,258,-,1281108,113762,10412,10092,0_10320,0_10003
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_2,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 16,750,1764975,1910,2512,3_1892,3_2492,561,58610,2032330,6370,7057,0_6303,0_6986,561,-,2032330,58610,7057,6370,0_6986,0_6303
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 20,1531814,1611280,3625,3654,3_3601,3_3630,22,71520,179886,8200,8225,0_8122,0_8147,22,-,179886,71520,8225,8200,0_8147,0_8122
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 22,108226,1463642,3167,3592,3_3146,3_3569,389,246274,1916993,8263,8761,0_8184,0_8680,389,-,1916993,246274,8761,8263,0_8680,0_8184
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 24,52823,1231052,4102,4480,3_4078,3_4456,342,57737,1615275,8763,9229,0_8682,0_9146,342,-,1615275,57737,9229,8763,0_9146,0_8682
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_5,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 12,60951,2178241,5046,5670,3_5020,3_5640,562,9156,2301527,4336,5016,0_4290,0_4964,562,-,2301527,9156,5016,4336,0_4964,0_4290
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 18,219954,380439,5706,5767,3_5676,3_5736,58,52787,239476,7688,7752,0_7612,0_7675,58,-,239476,52787,7752,7688,0_7675,0_7612
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 3,1803,59871,5672,5692,3_5642,3_5662,8,49818,95605,1452,1469,0_1434,0_1451,8,-,95605,49818,1469,1452,0_1451,0_1434
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_7,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 9,1820626,1851471,6827,6838,3_6795,3_6806,7,2824935,2865567,3484,3502,0_3448,0_3465,7,-,2865567,2824935,3502,3484,0_3465,0_3448
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_9,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 26,225,142790,7378,7392,3_7338,3_7352,13,913308,1045762,9538,9557,0_9454,0_9473,13,-,1045762,913308,9557,9538,0_9473,0_9454
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_9,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 6,217617,1424244,7395,7761,3_7355,3_7718,327,2343680,3713309,2178,2591,0_2156,0_2564,327,-,3713309,2343680,2591,2178,0_2564,0_2156
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_10,OZ210037,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 10,3502,1483508,6574,7141,1_6531,1_7097,433,43366,1499684,6203,6669,2_6166,2_6630,433,+,43366,1499684,6203,6669,2_6166,2_6630
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_13,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13,54353,837396,8018,8325,1_7970,1_8275,241,674164,1526930,6901,7158,2_6861,2_7117,241,+,674164,1526930,6901,7158,2_6861,2_7117
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_14,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 14,21052,800559,8327,8622,1_8277,1_8571,226,47024,789400,3407,3644,2_3383,2_3620,226,+,47024,789400,3407,3644,2_3383,2_3620
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_15,OZ210042,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15,11789,603217,8623,8857,1_8572,1_8805,173,62498,742143,8420,8609,2_8373,2_8560,173,+,62498,742143,8420,8609,2_8373,2_8560
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_16,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 16,1598,545602,8859,9086,1_8806,1_9033,181,684587,1277990,7844,8047,2_7800,2_8003,181,+,684587,1277990,7844,8047,2_7800,2_8003
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_2,OZ210033,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2,406018,2326464,1044,1792,1_1037,1_1782,565,37198,1977751,4019,4646,2_3991,2_4618,565,+,37198,1977751,4019,4646,2_3991,2_4618
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_22,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 22,12206,300794,9889,10009,1_9832,1_9952,95,541237,828158,8850,8948,2_8801,2_8899,95,+,541237,828158,8850,8948,2_8801,2_8899
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_23,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 23,68332,277993,10012,10095,1_9955,1_10038,63,23941,217548,6694,6761,2_6655,2_6722,63,+,23941,217548,6694,6761,2_6655,2_6722
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_24,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 24,1366,269941,10098,10190,1_10041,1_10133,62,17608,239406,8711,8782,2_8662,2_8733,62,+,17608,239406,8711,8782,2_8662,2_8733
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_25,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 25,9478,223238,10192,10298,1_10135,1_10239,75,830950,1131718,8949,9033,2_8900,2_8981,75,+,830950,1131718,8949,9033,2_8900,2_8981
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_27,OZ210042,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 27,775,184712,10373,10444,1_10314,1_10385,48,946979,1143491,8654,8704,2_8605,2_8655,48,+,946979,1143491,8654,8704,2_8605,2_8655
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_3,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 3,6803,1931216,1793,2548,1_1783,1_2533,547,306501,2247991,2162,2747,2_2144,2_2725,547,+,306501,2247991,2162,2747,2_2144,2_2725
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_30,OZ210041,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 30,15022,167940,10599,10656,1_10539,1_10596,41,37482,175274,8059,8105,2_8015,2_8060,41,+,37482,175274,8059,8105,2_8015,2_8060
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_31,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 31,1566,127635,10661,10703,1_10601,1_10643,36,181426,307018,2126,2162,2_2108,2_2144,36,+,181426,307018,2126,2162,2_2108,2_2144
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_33,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 33,23671,46242,10767,10775,1_10706,1_10714,8,1201312,1223476,5516,5523,2_5486,2_5493,8,+,1201312,1223476,5516,5523,2_5486,2_5493
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_35,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 35,1526,78479,10839,10869,1_10778,1_10808,23,1536371,1731953,5599,5628,2_5569,2_5598,23,+,1536371,1731953,5599,5628,2_5569,2_5598
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_36,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 37,94254,116700,10910,10919,1_10849,1_10858,9,1834415,1856292,3941,3950,2_3913,2_3922,9,+,1834415,1856292,3941,3950,2_3913,2_3922
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_37,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 38,68622,109685,10948,10966,1_10887,1_10904,8,91857,179766,2113,2125,2_2096,2_2107,8,+,91857,179766,2113,2125,2_2096,2_2107
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_45,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 41,133,49737,11096,11114,1_11033,1_11051,9,1283316,1325533,8048,8057,2_8004,2_8013,9,+,1283316,1325533,8048,8057,2_8004,2_8013
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_46,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 42,3543,22156,11117,11125,1_11054,1_11062,6,102,18249,5218,5224,2_5188,2_5194,6,+,102,18249,5218,5224,2_5188,2_5194
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_5,OZ210031,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 5,25499,1622648,3329,4020,1_3310,1_3996,539,19366,1717594,2749,3321,2_2727,2_3297,539,+,19366,1717594,2749,3321,2_2727,2_3297
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_8,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 8,189,1550031,5353,5977,1_5317,1_5937,451,454457,1991361,4722,5214,2_4694,2_5184,451,+,454457,1991361,4722,5214,2_4694,2_5184
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_9,OZ210039,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9,32556,1564558,5983,6572,1_5943,1_6529,450,4163,1506909,7174,7649,2_7133,2_7605,450,+,4163,1506909,7174,7649,2_7133,2_7605
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 3,306501,2247991,2162,2747,2_2144,2_2725,547,6803,1931216,1793,2548,1_1783,1_2533,547,+,6803,1931216,1793,2548,1_1783,1_2533
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_31,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 31,181426,307018,2126,2162,2_2108,2_2144,36,1566,127635,10661,10703,1_10601,1_10643,36,+,1566,127635,10661,10703,1_10601,1_10643
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 38,91857,179766,2113,2125,2_2096,2_2107,8,68622,109685,10948,10966,1_10887,1_10904,8,+,68622,109685,10948,10966,1_10887,1_10904
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 5,19366,1717594,2749,3321,2_2727,2_3297,539,25499,1622648,3329,4020,1_3310,1_3996,539,+,25499,1622648,3329,4020,1_3310,1_3996
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 14,47024,789400,3407,3644,2_3383,2_3620,226,21052,800559,8327,8622,1_8277,1_8571,226,+,21052,800559,8327,8622,1_8277,1_8571
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 37,1834415,1856292,3941,3950,2_3913,2_3922,9,94254,116700,10910,10919,1_10849,1_10858,9,+,94254,116700,10910,10919,1_10849,1_10858
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210033,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 2,37198,1977751,4019,4646,2_3991,2_4618,565,406018,2326464,1044,1792,1_1037,1_1782,565,+,406018,2326464,1044,1792,1_1037,1_1782
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210034,Xp_GTX0501_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 8,454457,1991361,4722,5214,2_4694,2_5184,451,189,1550031,5353,5977,1_5317,1_5937,451,+,189,1550031,5353,5977,1_5317,1_5937
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_33,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 33,1201312,1223476,5516,5523,2_5486,2_5493,8,23671,46242,10767,10775,1_10706,1_10714,8,+,23671,46242,10767,10775,1_10706,1_10714
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_35,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 35,1536371,1731953,5599,5628,2_5569,2_5598,23,1526,78479,10839,10869,1_10778,1_10808,23,+,1526,78479,10839,10869,1_10778,1_10808
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210035,Xp_GTX0501_46,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 42,102,18249,5218,5224,2_5188,2_5194,6,3543,22156,11117,11125,1_11054,1_11062,6,+,3543,22156,11117,11125,1_11054,1_11062
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210037,Xp_GTX0501_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 10,43366,1499684,6203,6669,2_6166,2_6630,433,3502,1483508,6574,7141,1_6531,1_7097,433,+,3502,1483508,6574,7141,1_6531,1_7097
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 13,674164,1526930,6901,7158,2_6861,2_7117,241,54353,837396,8018,8325,1_7970,1_8275,241,+,54353,837396,8018,8325,1_7970,1_8275
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210038,Xp_GTX0501_23,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 23,23941,217548,6694,6761,2_6655,2_6722,63,68332,277993,10012,10095,1_9955,1_10038,63,+,68332,277993,10012,10095,1_9955,1_10038
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210039,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9,4163,1506909,7174,7649,2_7133,2_7605,450,32556,1564558,5983,6572,1_5943,1_6529,450,+,32556,1564558,5983,6572,1_5943,1_6529
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_16,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 16,684587,1277990,7844,8047,2_7800,2_8003,181,1598,545602,8859,9086,1_8806,1_9033,181,+,1598,545602,8859,9086,1_8806,1_9033
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210040,Xp_GTX0501_45,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 41,1283316,1325533,8048,8057,2_8004,2_8013,9,133,49737,11096,11114,1_11033,1_11051,9,+,133,49737,11096,11114,1_11033,1_11051
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210041,Xp_GTX0501_30,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 30,37482,175274,8059,8105,2_8015,2_8060,41,15022,167940,10599,10656,1_10539,1_10596,41,+,15022,167940,10599,10656,1_10539,1_10596
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15,62498,742143,8420,8609,2_8373,2_8560,173,11789,603217,8623,8857,1_8572,1_8805,173,+,11789,603217,8623,8857,1_8572,1_8805
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210042,Xp_GTX0501_27,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 27,946979,1143491,8654,8704,2_8605,2_8655,48,775,184712,10373,10444,1_10314,1_10385,48,+,775,184712,10373,10444,1_10314,1_10385
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_22,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 22,541237,828158,8850,8948,2_8801,2_8899,95,12206,300794,9889,10009,1_9832,1_9952,95,+,12206,300794,9889,10009,1_9832,1_9952
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 24,17608,239406,8711,8782,2_8662,2_8733,62,1366,269941,10098,10190,1_10041,1_10133,62,+,1366,269941,10098,10190,1_10041,1_10133
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210043,Xp_GTX0501_25,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 25,830950,1131718,8949,9033,2_8900,2_8981,75,9478,223238,10192,10298,1_10135,1_10239,75,+,9478,223238,10192,10298,1_10135,1_10239
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_1,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 1,11199,2637139,1,986,1_0,1_979,750,23009,2509633,1238,2035,2_1225,2_2018,750,-,2509633,23009,2035,1238,2_2018,2_1225
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_11,OZ210041,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 11,43266,1213113,7149,7581,1_7105,1_7534,303,115858,1243762,8086,8414,2_8042,2_8367,303,-,1243762,115858,8414,8086,2_8367,2_8042
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_12,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12,281,1203177,7582,8015,1_7535,1_7967,330,825927,2079696,3646,4010,2_3622,2_3982,330,-,2079696,825927,4010,3646,2_3982,2_3622
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_17,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17,16807,457493,9088,9256,1_9035,1_9202,125,222268,629029,6762,6900,2_6723,2_6860,125,-,629029,222268,6900,6762,2_6860,2_6723
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_18,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 18,1,424180,9260,9444,1_9206,1_9390,135,216383,727245,5238,5382,2_5208,2_5352,135,-,727245,216383,5382,5238,2_5352,2_5208
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_19,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19,9464,367708,9448,9605,1_9394,1_9551,118,17967,367204,7652,7774,2_7608,2_7730,118,-,367204,17967,7774,7652,2_7730,2_7608
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_20,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 20,5369,330849,9613,9749,1_9559,1_9693,103,1585254,1914552,527,637,2_521,2_629,103,-,1914552,1585254,637,527,2_629,2_521
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_21,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21,390,319938,9750,9887,1_9694,1_9830,111,728114,1044070,5383,5502,2_5353,2_5472,111,-,1044070,728114,5502,5383,2_5472,2_5353
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_26,OZ210029,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 26,47691,219218,10306,10369,1_10247,1_10310,36,2503658,2684202,2033,2077,2_2016,2_2060,36,-,2684202,2503658,2077,2033,2_2060,2_2016
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_28,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 28,490,202810,10445,10531,1_10386,1_10472,63,441724,681369,7776,7843,2_7732,2_7799,63,-,681369,441724,7843,7776,2_7799,2_7732
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_29,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 29,823,160987,10532,10598,1_10473,1_10538,52,1265364,1474518,5524,5580,2_5494,2_5550,52,-,1474518,1265364,5580,5524,2_5550,2_5494
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_32,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 32,154,122665,10704,10763,1_10644,1_10702,39,2269,124754,2081,2122,2_2064,2_2104,39,-,124754,2269,2122,2081,2_2104,2_2064
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_34,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34,472,121111,10784,10835,1_10723,1_10774,42,323771,444676,4675,4717,2_4647,2_4689,42,-,444676,323771,4717,4675,2_4689,2_4647
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_36,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36,435,63054,10880,10909,1_10819,1_10848,20,508,70087,5631,5651,2_5601,2_5621,20,-,70087,508,5651,5631,2_5621,2_5601
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_4,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 4,19552,1878232,2552,3323,1_2537,1_3304,571,1899117,3653226,633,1237,2_625,2_1224,571,-,3653226,1899117,1237,633,2_1224,2_625
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_41,OZ210031,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39,178,93948,11017,11060,1_10955,1_10997,31,1734181,1819845,3326,3357,2_3302,2_3333,31,-,1819845,1734181,3357,3326,2_3333,2_3302
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_43,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40,5926,65884,11062,11086,1_10999,1_11023,17,1475158,1535188,5581,5598,2_5551,2_5568,17,-,1535188,1475158,5598,5581,2_5568,2_5551
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_48,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 43,3750,34047,11128,11140,1_11065,1_11077,7,1938087,1968142,5200,5210,2_5170,2_5180,7,-,1968142,1938087,5210,5200,2_5180,2_5170
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_6,OZ210036,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 6,17995,1632174,4033,4697,1_4009,1_4667,494,105441,1762966,5665,6192,2_5635,2_6155,494,-,1762966,105441,6192,5665,2_6155,2_5635
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_7,OZ210028,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7,2290,1554405,4699,5344,1_4668,1_5308,494,19081,1584448,1,526,2_0,2_520,494,-,1584448,19081,526,1,2_520,2_0
