genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_2,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 8,2211422,2299214,2582,2609,3_2562,3_2589,14,47787,122535,1451,1474,0_1433,0_1456,14,+,47787,122535,1451,1474,0_1433,0_1456
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 13,1465504,1527670,3594,3624,3_3571,3_3600,29,181076,242303,8226,8262,0_8148,0_8183,29,+,181076,242303,8226,8262,0_8148,0_8183
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 15,1639210,3054408,3655,4092,3_3631,3_4068,374,50912,1504511,9233,9691,0_9150,0_9607,374,+,50912,1504511,9233,9691,0_9150,0_9607
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 17,374916,396867,4198,4205,3_4174,3_4181,8,1179975,1248192,9113,9120,0_9030,0_9037,8,+,1179975,1248192,9113,9120,0_9030,0_9037
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_9,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 19,1416793,2988170,4507,5027,3_4483,3_5001,472,101261,1954609,7113,7686,0_7042,0_7610,472,+,101261,1954609,7113,7686,0_7042,0_7610
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_5,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 20,3556,24106,5030,5037,3_5004,3_5011,6,1490247,1507323,9685,9692,0_9601,0_9608,6,+,1490247,1507323,9685,9692,0_9601,0_9608
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 24,447576,1334269,5774,6061,3_5743,3_6030,263,513517,1478260,5823,6140,0_5757,0_6074,263,+,513517,1478260,5823,6140,0_5757,0_6074
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 28,1358693,1377144,6070,6075,3_6039,3_6044,6,1502629,1517679,6152,6157,0_6086,0_6091,6,+,1502629,1517679,6152,6157,0_6086,0_6091
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 35,1452654,2142963,6101,6287,3_6070,3_6256,161,1525983,2242940,6161,6369,0_6095,0_6302,161,+,1525983,2242940,6161,6369,0_6095,0_6302
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_7,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 36,4304,1312823,6291,6700,3_6260,3_6668,357,1285946,2824380,3040,3483,0_3007,0_3447,357,+,1285946,2824380,3040,3483,0_3007,0_3447
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_7,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 40,1345420,1672793,6713,6785,3_6681,3_6753,36,2865819,3058248,3503,3559,0_3466,0_3522,36,+,2865819,3058248,3503,3559,0_3466,0_3522
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_8,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 47,1506161,1537336,7363,7374,3_7323,3_7334,6,478636,511766,8348,8359,0_8269,0_8280,6,+,478636,511766,8348,8359,0_8269,0_8280
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_8,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 45,8600,1298711,6855,7325,3_6823,3_7286,427,259917,1803862,5059,5621,0_5007,0_5560,427,+,259917,1803862,5059,5621,0_5007,0_5560
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_8,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 46,1387261,1440561,7327,7343,3_7287,3_7303,16,99373,159965,5019,5042,0_4967,0_4990,16,+,99373,159965,5019,5042,0_4967,0_4990
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_1,scaffold_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 5,11707,4640737,1,1446,0_0,0_1428,1100,2248291,5681247,725,1905,3_718,3_1887,1100,-,5681247,2248291,1905,725,3_1887,3_718
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_10,scaffold_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 51,241094,1658065,7753,8118,0_7676,0_8040,309,1894,1134515,8218,8553,3_8171,3_8505,309,-,1134515,1894,8553,8218,3_8505,3_8171
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_10,scaffold_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 23,52787,239476,7688,7752,0_7612,0_7675,58,219954,380439,5706,5767,3_5676,3_5736,58,-,380439,219954,5767,5706,3_5736,3_5676
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 12,246274,1916993,8263,8761,0_8184,0_8680,389,108226,1463642,3167,3592,3_3146,3_3569,389,-,1463642,108226,3592,3167,3_3569,3_3146
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 14,71520,179886,8200,8225,0_8122,0_8147,22,1531814,1611280,3625,3654,3_3601,3_3630,22,-,1611280,1531814,3654,3625,3_3630,3_3601
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_12,scaffold_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 16,1249580,1615275,9121,9229,0_9038,0_9146,84,52823,348443,4102,4197,3_4078,3_4173,84,-,348443,52823,4197,4102,3_4173,3_4078
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_12,scaffold_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 18,57737,1179353,8763,9112,0_8682,0_9029,250,424746,1231052,4206,4480,3_4182,3_4456,250,-,1231052,424746,4480,4206,3_4456,3_4182
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_13,scaffold_9,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 48,913308,1045762,9538,9557,0_9454,0_9473,13,225,142790,7378,7392,3_7338,3_7352,13,-,142790,225,7392,7378,3_7352,3_7338
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_14,scaffold_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 1,691695,1229341,9853,10024,0_9768,0_9937,143,131,424261,1,157,3_0,3_154,143,-,424261,131,157,1,3_154,3_0
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_14,scaffold_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 3,30755,480758,9696,9841,0_9612,0_9756,119,587700,958934,168,300,3_165,3_297,119,-,958934,587700,300,168,3_297,3_165
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_15,scaffold_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 55,113762,1281108,10092,10412,0_10003,0_10320,258,129960,1070649,8849,9142,3_8800,3_9092,258,-,1070649,129960,9142,8849,3_9092,3_8800
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_6,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 22,49818,95605,1452,1469,0_1434,0_1451,8,1803,59871,5672,5692,3_5642,3_5662,8,-,59871,1803,5692,5672,3_5662,3_5642
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_9,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 49,2343680,3713309,2178,2591,0_2156,0_2564,327,217617,1424244,7395,7761,3_7355,3_7718,327,-,1424244,217617,7761,7395,3_7718,3_7355
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_4,scaffold_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 4,4987,1195856,3560,4039,0_3523,0_3997,390,1007829,2195178,302,722,3_299,3_715,390,-,2195178,1007829,722,302,3_715,3_299
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_4,scaffold_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 53,1950627,1972139,4266,4274,0_4221,0_4229,8,840906,862329,8779,8786,3_8731,3_8738,8,-,862329,840906,8786,8779,3_8738,3_8731
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_5,scaffold_5,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 21,9156,2301527,4336,5016,0_4290,0_4964,562,60951,2178241,5046,5670,3_5020,3_5640,562,-,2178241,60951,5670,5046,3_5640,3_5020
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_8,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 6,58610,2032330,6370,7057,0_6303,0_6986,561,750,1764975,1910,2512,3_1892,3_2492,561,-,1764975,750,2512,1910,3_2492,3_1892
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_1,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 5,2248291,5681247,725,1905,3_718,3_1887,1100,11707,4640737,1,1446,0_0,0_1428,1100,-,4640737,11707,1446,1,0_1428,0_0
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 1,131,424261,1,157,3_0,3_154,143,691695,1229341,9853,10024,0_9768,0_9937,143,-,1229341,691695,10024,9853,0_9937,0_9768
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 3,587700,958934,168,300,3_165,3_297,119,30755,480758,9696,9841,0_9612,0_9756,119,-,480758,30755,9841,9696,0_9756,0_9612
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_1,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 4,1007829,2195178,302,722,3_299,3_715,390,4987,1195856,3560,4039,0_3523,0_3997,390,-,1195856,4987,4039,3560,0_3997,0_3523
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_11,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 51,1894,1134515,8218,8553,3_8171,3_8505,309,241094,1658065,7753,8118,0_7676,0_8040,309,-,1658065,241094,8118,7753,0_8040,0_7676
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_12,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 53,840906,862329,8779,8786,3_8731,3_8738,8,1950627,1972139,4266,4274,0_4221,0_4229,8,-,1972139,1950627,4274,4266,0_4229,0_4221
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_13,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 55,129960,1070649,8849,9142,3_8800,3_9092,258,113762,1281108,10092,10412,0_10003,0_10320,258,-,1281108,113762,10412,10092,0_10320,0_10003
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_2,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 6,750,1764975,1910,2512,3_1892,3_2492,561,58610,2032330,6370,7057,0_6303,0_6986,561,-,2032330,58610,7057,6370,0_6986,0_6303
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 12,108226,1463642,3167,3592,3_3146,3_3569,389,246274,1916993,8263,8761,0_8184,0_8680,389,-,1916993,246274,8761,8263,0_8680,0_8184
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_3,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 14,1531814,1611280,3625,3654,3_3601,3_3630,22,71520,179886,8200,8225,0_8122,0_8147,22,-,179886,71520,8225,8200,0_8147,0_8122
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 16,52823,348443,4102,4197,3_4078,3_4173,84,1249580,1615275,9121,9229,0_9038,0_9146,84,-,1615275,1249580,9229,9121,0_9146,0_9038
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_4,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 18,424746,1231052,4206,4480,3_4182,3_4456,250,57737,1179353,8763,9112,0_8682,0_9029,250,-,1179353,57737,9112,8763,0_9029,0_8682
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_5,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 21,60951,2178241,5046,5670,3_5020,3_5640,562,9156,2301527,4336,5016,0_4290,0_4964,562,-,2301527,9156,5016,4336,0_4964,0_4290
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 23,219954,380439,5706,5767,3_5676,3_5736,58,52787,239476,7688,7752,0_7612,0_7675,58,-,239476,52787,7752,7688,0_7675,0_7612
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_6,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 22,1803,59871,5672,5692,3_5642,3_5662,8,49818,95605,1452,1469,0_1434,0_1451,8,-,95605,49818,1469,1452,0_1451,0_1434
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_9,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 48,225,142790,7378,7392,3_7338,3_7352,13,913308,1045762,9538,9557,0_9454,0_9473,13,-,1045762,913308,9557,9538,0_9473,0_9454
Xanthoria_parietina_SAMEA115359166,Xanthoria_calcicola_GTX0491,scaffold_9,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 49,217617,1424244,7395,7761,3_7355,3_7718,327,2343680,3713309,2178,2591,0_2156,0_2564,327,-,3713309,2343680,2591,2178,0_2564,0_2156
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_10,OZ210037,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 30,3502,1483508,6574,7141,1_6531,1_7097,433,43366,1499684,6203,6669,2_6166,2_6630,433,+,43366,1499684,6203,6669,2_6166,2_6630
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_13,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 33,54353,837396,8018,8325,1_7970,1_8275,241,674164,1526930,6901,7158,2_6861,2_7117,241,+,674164,1526930,6901,7158,2_6861,2_7117
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_14,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12,21052,800559,8327,8622,1_8277,1_8571,226,47024,789400,3407,3644,2_3383,2_3620,226,+,47024,789400,3407,3644,2_3383,2_3620
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_15,OZ210042,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 42,11789,603217,8623,8857,1_8572,1_8805,173,62498,742143,8420,8609,2_8373,2_8560,173,+,62498,742143,8420,8609,2_8373,2_8560
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_16,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 38,1598,545602,8859,9086,1_8806,1_9033,181,684587,1277990,7844,8047,2_7800,2_8003,181,+,684587,1277990,7844,8047,2_7800,2_8003
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_2,OZ210033,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 15,406018,2191868,1044,1745,1_1037,1_1736,538,37198,1846595,4019,4598,2_3991,2_4570,538,+,37198,1846595,4019,4598,2_3991,2_4570
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_2,OZ210033,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 17,2248915,2326464,1769,1792,1_1760,1_1782,19,1873983,1977751,4610,4646,2_4582,2_4618,19,+,1873983,1977751,4610,4646,2_4582,2_4618
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_22,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 47,12206,300794,9889,10009,1_9832,1_9952,95,541237,828158,8850,8948,2_8801,2_8899,95,+,541237,828158,8850,8948,2_8801,2_8899
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_23,OZ210038,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 31,68332,277993,10012,10095,1_9955,1_10038,63,23941,217548,6694,6761,2_6655,2_6722,63,+,23941,217548,6694,6761,2_6655,2_6722
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_24,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 44,1366,39846,10098,10116,1_10041,1_10059,14,17608,57461,8711,8724,2_8662,2_8675,14,+,17608,57461,8711,8724,2_8662,2_8675
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_24,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 46,67811,269941,10132,10190,1_10075,1_10133,40,87836,239406,8736,8782,2_8687,2_8733,40,+,87836,239406,8736,8782,2_8687,2_8733
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_25,OZ210043,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 48,9478,223238,10192,10298,1_10135,1_10239,75,830950,1131718,8949,9033,2_8900,2_8981,75,+,830950,1131718,8949,9033,2_8900,2_8981
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_27,OZ210042,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 43,775,184712,10373,10444,1_10314,1_10385,48,946979,1143491,8654,8704,2_8605,2_8655,48,+,946979,1143491,8654,8704,2_8605,2_8655
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_28,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 36,172076,202810,10522,10531,1_10463,1_10472,10,441724,470660,7776,7787,2_7732,2_7743,10,+,441724,470660,7776,7787,2_7732,2_7743
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_3,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9,6803,1931216,1793,2548,1_1783,1_2533,547,306501,2247991,2162,2747,2_2144,2_2725,547,+,306501,2247991,2162,2747,2_2144,2_2725
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_30,OZ210041,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 40,15022,167940,10599,10656,1_10539,1_10596,41,37482,175274,8059,8105,2_8015,2_8060,41,+,37482,175274,8059,8105,2_8015,2_8060
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_31,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 8,1566,127635,10661,10703,1_10601,1_10643,36,181426,307018,2126,2162,2_2108,2_2144,36,+,181426,307018,2126,2162,2_2108,2_2144
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_33,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 24,23671,46242,10767,10775,1_10706,1_10714,8,1201312,1223476,5516,5523,2_5486,2_5493,8,+,1201312,1223476,5516,5523,2_5486,2_5493
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_35,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 27,1526,78479,10839,10869,1_10778,1_10808,23,1536371,1731953,5599,5628,2_5569,2_5598,23,+,1536371,1731953,5599,5628,2_5569,2_5598
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_36,OZ210032,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 14,94254,116700,10910,10919,1_10849,1_10858,9,1834415,1856292,3941,3950,2_3913,2_3922,9,+,1834415,1856292,3941,3950,2_3913,2_3922
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_37,OZ210030,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7,68622,109685,10948,10966,1_10887,1_10904,8,91857,179766,2113,2125,2_2096,2_2107,8,+,91857,179766,2113,2125,2_2096,2_2107
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_45,OZ210040,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 39,133,49737,11096,11114,1_11033,1_11051,9,1283316,1325533,8048,8057,2_8004,2_8013,9,+,1283316,1325533,8048,8057,2_8004,2_8013
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_46,OZ210035,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 21,3543,22156,11117,11125,1_11054,1_11062,6,102,18249,5218,5224,2_5188,2_5194,6,+,102,18249,5218,5224,2_5188,2_5194
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_5,OZ210031,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 10,25499,1622648,3329,4020,1_3310,1_3996,539,19366,1717594,2749,3321,2_2727,2_3297,539,+,19366,1717594,2749,3321,2_2727,2_3297
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_8,OZ210034,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 19,189,1550031,5353,5977,1_5317,1_5937,451,454457,1991361,4722,5214,2_4694,2_5184,451,+,454457,1991361,4722,5214,2_4694,2_5184
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA111342678,Xp_GTX0501_9,OZ210039,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 34,32556,1564558,5983,6572,1_5943,1_6529,450,4163,1506909,7174,7649,2_7133,2_7605,450,+,4163,1506909,7174,7649,2_7133,2_7605
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 9,306501,2247991,2162,2747,2_2144,2_2725,547,6803,1931216,1793,2548,1_1783,1_2533,547,+,6803,1931216,1793,2548,1_1783,1_2533
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_31,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 8,181426,307018,2126,2162,2_2108,2_2144,36,1566,127635,10661,10703,1_10601,1_10643,36,+,1566,127635,10661,10703,1_10601,1_10643
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210030,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 7,91857,179766,2113,2125,2_2096,2_2107,8,68622,109685,10948,10966,1_10887,1_10904,8,+,68622,109685,10948,10966,1_10887,1_10904
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210031,Xp_GTX0501_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 10,19366,1717594,2749,3321,2_2727,2_3297,539,25499,1622648,3329,4020,1_3310,1_3996,539,+,25499,1622648,3329,4020,1_3310,1_3996
Xanthoria_parietina_SAMEA111342678,Xanthoria_parietina_GTX0501,OZ210032,Xp_GTX0501_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA111342678: 12,47024,789400,3407,3644,2_3383,2_3620,226,21052,800559,8327,8622,1_8277,1_8571,226,+,21052,800559,8327,8622,1_8277,1_8571
