query	subject	pid	taxid	phylum	class	order	species
XANPAOZ2100_002172-T1	KAI4086292.1	98.63	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_002172-T1	KAI4238178.1	98.288	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_002172-T1	KAI4221101.1	97.603	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_002172-T1	KAI4243913.1	89.384	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_002172-T1	KAI4265567.1	92.123	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_002172-T1	KAI4096334.1	86.644	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_002172-T1	KAI4174076.1	85.959	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_002172-T1	KAI4176431.1	86.301	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_002172-T1	KAI4194764.1	86.007	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_002172-T1	KAI4114987.1	85.959	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_002172-T1	KAI4256271.1	84.932	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_002172-T1	KAI4283317.1	85.959	520571	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aegaea
XANPAOZ2100_002172-T1	KAI4137718.1	85.274	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_002172-T1	KAI4169152.1	84.932	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_002172-T1	KAI4117523.1	82.085	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_002172-T1	KAI4267897.1	89.299	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_002172-T1	KAI4093707.1	86.301	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_002172-T1	XP_037168728.1	81.507	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_002172-T1	MCJ1256487.1	81.507	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	CAF9912031.1	81.164	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_002172-T1	KAI4135733.1	80.822	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_002172-T1	CAF9941183.1	79.795	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_002172-T1	XP_067509378.1	79.452	794803	Ascomycota	Dothideomycetes	Gloniales	Cenococcum geophilum
XANPAOZ2100_002172-T1	MCJ1260936.1	81.164	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	KAL2036540.1	80.137	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_002172-T1	MCJ1440811.1	79.11	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	KAA6409788.1	80.822	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_002172-T1	KAF2089619.1	79.452	1314787	Ascomycota	Dothideomycetes	Botryosphaeriales	Saccharata proteae
XANPAOZ2100_002172-T1	EKG14167.1	80.822	1126212	Ascomycota	Dothideomycetes	Botryosphaeriales	Macrophomina phaseolina
XANPAOZ2100_002172-T1	OCL04384.1	79.795	574774	Ascomycota	Dothideomycetes	Gloniales	Glonium stellatum
XANPAOZ2100_002172-T1	SLM39218.1	80.822	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_002172-T1	KAI9874773.1	78.966	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_002172-T1	KAH7052011.1	80.479	35725	Ascomycota	Dothideomycetes	Botryosphaeriales	Macrophomina phaseolina
XANPAOZ2100_002172-T1	MCJ1229487.1	80.479	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	XP_033391353.1	80.137	1176127	Ascomycota	Dothideomycetes	Botryosphaeriales	Aplosporella prunicola
XANPAOZ2100_002172-T1	TKA62001.1	79.795	331657	Ascomycota	Dothideomycetes	NA	Cryomyces minteri
XANPAOZ2100_002172-T1	KAK4981320.1	77.74	574655	Ascomycota	Dothideomycetes	Mycosphaerellales	Elasticomyces elasticus
XANPAOZ2100_002172-T1	KAI9718534.1	79.863	460848	Ascomycota	Candelariomycetes	Candelariales	Candelaria pacifica
XANPAOZ2100_002172-T1	MCJ1298557.1	80.137	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	MCJ1480732.1	78.767	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	MCJ1408564.1	79.452	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	QDS70862.1	79.11	50376	Ascomycota	Dothideomycetes	Venturiales	Venturia effusa
XANPAOZ2100_002172-T1	KAF4302519.1	79.795	55169	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeria dothidea
XANPAOZ2100_002172-T1	KAE9963306.1	79.11	5025	Ascomycota	Dothideomycetes	Venturiales	Venturia inaequalis
XANPAOZ2100_002172-T1	XP_020125587.1	80.479	236234	Ascomycota	Dothideomycetes	Botryosphaeriales	Diplodia corticola
XANPAOZ2100_002172-T1	KAF7121728.1	78.405	1194566	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus hiratsukae
XANPAOZ2100_002172-T1	KAF4161619.1	78.498	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_002172-T1	KAF4183487.1	78.498	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_002172-T1	GAQ05809.1	78.498	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_002172-T1	KAL1650001.1	80.137	856260	Ascomycota	Dothideomycetes	Botryosphaeriales	Diplodia intermedia
XANPAOZ2100_002172-T1	KAL2352583.1	79.11	329879	Ascomycota	Dothideomycetes	NA	Cryomyces antarcticus
XANPAOZ2100_002172-T1	KAL1628674.1	78.425	45134	Ascomycota	Dothideomycetes	Botryosphaeriales	Neofusicoccum ribis
XANPAOZ2100_002172-T1	XP_066637498.1	80.137	420778	Ascomycota	Dothideomycetes	Botryosphaeriales	Diplodia seriata
XANPAOZ2100_002172-T1	KAJ9629616.1	79.11	3383038	Ascomycota	Dothideomycetes	Dothideales	Taxawa tesnikishii
XANPAOZ2100_002172-T1	MCJ1349061.1	79.863	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	XP_033413599.1	78.498	293939	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus lentulus
XANPAOZ2100_002172-T1	KAH2810413.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	KAI9663089.1	79.11	2939407	Ascomycota	Dothideomycetes	Trypetheliales	Bathelium mastoideum
XANPAOZ2100_002172-T1	KAE9986649.1	78.767	5025	Ascomycota	Dothideomycetes	Venturiales	Venturia inaequalis
XANPAOZ2100_002172-T1	EOD52402.1	78.425	1287680	Ascomycota	Dothideomycetes	Botryosphaeriales	Neofusicoccum parvum
XANPAOZ2100_002172-T1	KAH3143720.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	XP_018189050.1	79.181	1328760	Ascomycota	Xylonomycetes	Xylonales	Xylona heveae
XANPAOZ2100_002172-T1	KAH1324296.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	MCJ1351780.1	79.452	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	KAF4262382.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	MCJ1368600.1	78.425	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	KAH1270887.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	KAH2522451.1	78.498	746128	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fumigatus
XANPAOZ2100_002172-T1	MCJ1250497.1	78.767	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	KAI9816186.1	79.11	1453791	Ascomycota	Candelariomycetes	Candelariales	Pycnora praestabilis
XANPAOZ2100_002172-T1	KAK4962257.1	77.397	574655	Ascomycota	Dothideomycetes	Mycosphaerellales	Elasticomyces elasticus
XANPAOZ2100_002172-T1	TID26735.1	78.082	86259	Ascomycota	Dothideomycetes	Venturiales	Venturia nashicola
XANPAOZ2100_002172-T1	KAI9865817.1	78.082	2939408	Ascomycota	NA	Vezdaeales	Vezdaea acicularis
XANPAOZ2100_002172-T1	KAK8159603.1	78.082	1130410	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllosticta citrichinensis
XANPAOZ2100_002172-T1	KAI9830917.1	79.795	273283	Ascomycota	Sareomycetes	Sareales	Sarea resinae
XANPAOZ2100_002172-T1	PGG97242.1	78.498	1447875	Ascomycota	Eurotiomycetes	Onygenales	Helicocarpus griseus
XANPAOZ2100_002172-T1	KAK7548630.1	78.425	55181	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllosticta citricarpa
XANPAOZ2100_002172-T1	XP_035368086.1	78.767	45133	Ascomycota	Dothideomycetes	Botryosphaeriales	Lasiodiplodia theobromae
XANPAOZ2100_002172-T1	KAI9693180.1	78.767	2939407	Ascomycota	Dothideomycetes	Trypetheliales	Bathelium mastoideum
XANPAOZ2100_002172-T1	XP_043127139.1	78.157	75553	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus viridinutans
XANPAOZ2100_002172-T1	OJD18434.1	78.498	1447872	Ascomycota	Eurotiomycetes	Onygenales	Emergomyces pasteurianus
XANPAOZ2100_002172-T1	MCJ1466468.1	80.137	NA	NA	NA	NA	NA
XANPAOZ2100_002172-T1	XP_043162100.1	77.816	1517512	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus pseudoviridinutans
XANPAOZ2100_002172-T1	KAK8207252.1	77.397	121624	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllosticta capitalensis
XANPAOZ2100_002172-T1	XP_001261491.1	77.816	331117	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus fischeri
XANPAOZ2100_002172-T1	KAF2101427.1	78.767	1504668	Ascomycota	Dothideomycetes	Aulographales	Rhizodiscina lignyota
XANPAOZ2100_002172-T1	XP_066741911.1	77.397	121624	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllosticta capitalensis
XANPAOZ2100_002172-T1	KAF2205740.1	77.055	1513339	Ascomycota	Dothideomycetes	Pleosporales	Delitschia confertaspora
XANPAOZ2100_002172-T1	KAK0507591.1	82.877	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_002172-T1	KAF2213223.1	78.767	717836	Ascomycota	Dothideomycetes	Mycosphaerellales	Cercospora zeae-maydis
XANPAOZ2100_002172-T1	PGH36691.1	78.498	73230	Ascomycota	Eurotiomycetes	Onygenales	Emmonsia crescens
XANPAOZ2100_002172-T1	XP_066656816.1	77.74	989973	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllosticta citribraziliensis
XANPAOZ2100_002172-T1	XP_013329258.1	79.863	1408163	Ascomycota	Eurotiomycetes	Eurotiales	Rasamsonia emersonii
XANPAOZ2100_002172-T1	QSS57193.1	77.816	544711	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_002172-T1	PGH05792.1	77.474	2060905	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces parvus
XANPAOZ2100_002172-T1	KAF2232605.1	78.082	1048519	Ascomycota	Dothideomycetes	Trypetheliales	Viridothelium virens
XANPAOZ2100_002172-T1	XP_043150799.1	77.816	91492	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus udagawae
XANPAOZ2100_002172-T1	OJD27883.1	77.474	1658174	Ascomycota	Eurotiomycetes	Onygenales	Blastomyces percursus
XANPAOZ2100_002172-T1	GFF43344.1	77.816	91492	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillus udagawae
XANPAOZ2100_003656-T1	KAI4223954.1	95.226	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_003656-T1	KAI4238050.1	85.189	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_003656-T1	CAL8581997.1	100	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_003656-T1	KAI4103012.1	98.14	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_003656-T1	KAI4261627.1	95.969	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_003656-T1	KAI4282956.1	95.659	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_003656-T1	KAI4275851.1	91.628	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_003656-T1	KAI4245037.1	86.533	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_003656-T1	KAI4154638.1	84.186	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_003656-T1	KAI4130595.1	83.411	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_003656-T1	KAI4112714.1	81.55	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_003656-T1	KAI4285832.1	82.5	520571	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aegaea
XANPAOZ2100_003656-T1	KAI4142634.1	82.5	1301589	Ascomycota	Lecanoromycetes	Teloschistales	Variospora aurantia
XANPAOZ2100_003656-T1	KAI4202202.1	82.171	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_003656-T1	KAI4087669.1	81.24	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_003656-T1	KAI4256084.1	81.24	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_003656-T1	KAI4105339.1	80.93	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_003656-T1	MCJ1404745.1	77.217	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1298927.1	79.257	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1410882.1	77.217	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1259568.1	80.186	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1225429.1	80.805	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	KAI4162561.1	81.86	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_003656-T1	MCJ1336768.1	76.22	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	KAI4135708.1	78.793	87287	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicaria vellea
XANPAOZ2100_003656-T1	MCJ1485759.1	78.582	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	KAA6410107.1	78.328	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_003656-T1	KAI4212541.1	81.55	1145322	Ascomycota	Lecanoromycetes	Teloschistales	Letrouitia transgressa
XANPAOZ2100_003656-T1	SLM40906.1	78.173	136370	Ascomycota	Lecanoromycetes	Umbilicariales	Lasallia pustulata
XANPAOZ2100_003656-T1	MCJ1244442.1	76.227	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1476698.1	78.638	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1422490.1	77.692	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1431994.1	78.053	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1390056.1	77.914	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1414696.1	77.743	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1350938.1	77.37	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1377670.1	76.911	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1369490.1	78.019	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1283391.1	77.064	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1315244.1	76.758	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1290466.1	77.147	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1345679.1	77.969	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	KAK0514282.1	77.864	184061	Ascomycota	Lecanoromycetes	Lecanorales	Cladonia borealis
XANPAOZ2100_003656-T1	XP_037153118.1	77.37	560253	Ascomycota	Lecanoromycetes	Lecanorales	Letharia lupina
XANPAOZ2100_003656-T1	MCJ1471290.1	76	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1260902.1	77.692	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	XP_037167506.1	76.911	112416	Ascomycota	Lecanoromycetes	Lecanorales	Letharia columbiana
XANPAOZ2100_003656-T1	KAK4695604.1	73.273	3038893	Ascomycota	Lecanoromycetes	NA	Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_003656-T1	KAK3171082.1	74.316	209136	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria neglecta
XANPAOZ2100_003656-T1	KAL2059126.1	74.316	1340010	Ascomycota	Lecanoromycetes	Lecanorales	Lepraria finkii
XANPAOZ2100_003656-T1	CAD6579187.1	76.758	111643	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria sarmentosa
XANPAOZ2100_003656-T1	KAI4207205.1	82.167	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_003656-T1	KAL2042211.1	75.342	373712	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulon virgatum
XANPAOZ2100_003656-T1	CAF9934358.1	76.911	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
XANPAOZ2100_003656-T1	CAF9914195.1	75.038	172621	Ascomycota	Lecanoromycetes	Lecanorales	Imshaugia aleurites
XANPAOZ2100_003656-T1	MCJ1452640.1	68.495	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1279976.1	71.927	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	CAF9931934.1	74.504	116794	Ascomycota	Lecanoromycetes	Caliciales	Heterodermia speciosa
XANPAOZ2100_003656-T1	KAI4152825.1	76.056	150877	Ascomycota	Lecanoromycetes	Ostropales	Diploschistes diacapsis
XANPAOZ2100_003656-T1	MCJ1313448.1	74.729	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1232192.1	71.061	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MDI1487241.1	71.537	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	MCJ1446760.1	72.435	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	CAF9913315.1	72.457	1940652	Ascomycota	Lecanoromycetes	Ostropales	Gomphillus americanus
XANPAOZ2100_003656-T1	MCJ1361556.1	70.348	NA	NA	NA	NA	NA
XANPAOZ2100_003656-T1	KAI9879556.1	69.113	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_003656-T1	KAI9879978.1	71.56	318763	Ascomycota	Lecanoromycetes	Acarosporales	Pleopsidium flavum
XANPAOZ2100_003656-T1	XP_044667285.1	67.922	2732470	Ascomycota	Lecanoromycetes	Lecanorales	Bacidia gigantensis
XANPAOZ2100_003656-T1	XP_018191257.1	68.779	1328760	Ascomycota	Xylonomycetes	Xylonales	Xylona heveae
XANPAOZ2100_003656-T1	KAI9829756.1	64.795	273283	Ascomycota	Sareomycetes	Sareales	Sarea resinae
XANPAOZ2100_003656-T1	KAI9815004.1	66.718	1453791	Ascomycota	Candelariomycetes	Candelariales	Pycnora praestabilis
XANPAOZ2100_003656-T1	KAI9788819.1	67.391	460854	Ascomycota	Candelariomycetes	Candelariales	Candelina submexicana
XANPAOZ2100_003656-T1	KAI9696992.1	67.287	460853	Ascomycota	Candelariomycetes	Candelariales	Candelina mexicana
XANPAOZ2100_003656-T1	XP_002585039.1	66.117	336963	Ascomycota	Eurotiomycetes	Onygenales	Uncinocarpus reesii
XANPAOZ2100_003656-T1	WEW55657.1	65.089	2070801	Ascomycota	Eurotiomycetes	Onygenales	Emydomyces testavorans
XANPAOZ2100_003656-T1	EER28169.1	65.667	222929	Ascomycota	Eurotiomycetes	Onygenales	Coccidioides posadasii
XANPAOZ2100_003656-T1	XP_003070314.2	65.517	443226	Ascomycota	Eurotiomycetes	Onygenales	Coccidioides posadasii
XANPAOZ2100_003656-T1	KAK2760936.1	69.309	2135914	Ascomycota	Eurotiomycetes	Onygenales	Arachnomyces sp. PD_36
XANPAOZ2100_003656-T1	XP_001243278.1	65.015	246410	Ascomycota	Eurotiomycetes	Onygenales	Coccidioides immitis
XANPAOZ2100_003656-T1	KAI9715996.1	66.46	460848	Ascomycota	Candelariomycetes	Candelariales	Candelaria pacifica
XANPAOZ2100_003656-T1	KAI9801369.1	67.513	286406	Ascomycota	NA	NA	Sarcosagium campestre
XANPAOZ2100_003656-T1	KAI9856621.1	68.847	2939408	Ascomycota	NA	Vezdaeales	Vezdaea acicularis
XANPAOZ2100_003656-T1	KKZ68697.1	65.031	1247875	Ascomycota	Eurotiomycetes	Onygenales	Emmonsia crescens
XANPAOZ2100_003656-T1	KAI2148746.1	63.024	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	KAG5292788.1	67.112	2902605	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma ohiense (nom. inval.)
XANPAOZ2100_003656-T1	KAI1915731.1	63.024	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	XP_049111333.1	63.024	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	PGH28544.1	67.613	73230	Ascomycota	Eurotiomycetes	Onygenales	Emmonsia crescens
XANPAOZ2100_003656-T1	KAG5293518.1	64.724	5037	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_003656-T1	QSS54377.1	64.724	544711	Ascomycota	Eurotiomycetes	Onygenales	Histoplasma capsulatum
XANPAOZ2100_003656-T1	KAI9734941.1	66.514	1130053	Ascomycota	Xylobotryomycetes	Xylobotryales	Cirrosporium novae-zelandiae
XANPAOZ2100_003656-T1	XP_069278837.1	64.079	89139	Ascomycota	Eurotiomycetes	Eurotiales	Rasamsonia byssochlamydoides
XANPAOZ2100_003656-T1	KAI1918570.1	62.575	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	KAI1922245.1	62.874	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	OAX80175.1	65.337	1955775	Ascomycota	Eurotiomycetes	Onygenales	Emergomyces africanus
XANPAOZ2100_003656-T1	KAI1935564.1	62.425	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	KAI1961038.1	62.425	1387563	Ascomycota	Eurotiomycetes	Onygenales	Ophidiomyces ophidiicola
XANPAOZ2100_003656-T1	KAL2221399.1	64.502	1133049	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascus aurantiacus
XANPAOZ2100_003656-T1	KAL1957879.1	65.391	5041	Ascomycota	Eurotiomycetes	Onygenales	Malbranchea cinnamomea
XANPAOZ2100_003656-T1	KAH0563479.1	67.979	265104	Ascomycota	Geoglossomycetes	Geoglossales	Trichoglossum hirsutum
XANPAOZ2100_004401-T1	CAL8575527.1	99.474	107463	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria parietina
XANPAOZ2100_004401-T1	KAI4234415.1	92.632	262315	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria aureola
XANPAOZ2100_004401-T1	KAI4110270.1	89.474	408593	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria mediterranea
XANPAOZ2100_004401-T1	KAI4226541.1	90	2905939	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria steineri
XANPAOZ2100_004401-T1	KAI4277861.1	86.053	2903222	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 2 TBL-2021
XANPAOZ2100_004401-T1	KAI4251699.1	84.881	2903220	Ascomycota	Lecanoromycetes	Teloschistales	Xanthoria sp. 1 TBL-2021
XANPAOZ2100_004401-T1	KAI4273871.1	62.176	1301336	Ascomycota	Lecanoromycetes	Teloschistales	Flavoplaca oasis
XANPAOZ2100_004401-T1	KAI4240808.1	58.201	2903221	Ascomycota	Lecanoromycetes	Teloschistales	Xanthomendoza cf. fulva
XANPAOZ2100_004401-T1	KAI4171745.1	55.875	1301418	Ascomycota	Lecanoromycetes	Teloschistales	Gyalolechia ehrenbergii
XANPAOZ2100_004401-T1	KAI4127742.1	54.427	1301586	Ascomycota	Lecanoromycetes	Teloschistales	Usnochroma carphineum
XANPAOZ2100_004401-T1	KAI4141020.1	52.835	1301589	Ascomycota	Lecanoromycetes	Teloschistales	Variospora aurantia
XANPAOZ2100_004401-T1	KAI4196292.1	51.969	520572	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca aetnensis
XANPAOZ2100_004401-T1	KAI4115165.1	53.581	671929	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora villosa
XANPAOZ2100_004401-T1	KAI4096451.1	53.003	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_004401-T1	KAI4192010.1	53.003	1145348	Ascomycota	Lecanoromycetes	Teloschistales	Seirophora lacunosa
XANPAOZ2100_004401-T1	KAI4149111.1	51.899	2905937	Ascomycota	Lecanoromycetes	Teloschistales	Caloplaca ligustica
XANPAOZ2100_004401-T1	KAI4260100.1	47.135	442469	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes flavicans
XANPAOZ2100_004401-T1	KAI4104207.1	46.997	2903223	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes peruensis
XANPAOZ2100_004401-T1	KAI4203674.1	49.167	1445009	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistes chrysophthalmus
XANPAOZ2100_004401-T1	KAK4692203.1	43.832	3038893	Ascomycota	Lecanoromycetes	NA	Lecanoromycetidae sp. Uapishka_2
XANPAOZ2100_004401-T1	CAF9919699.1	43.883	1903189	Ascomycota	Lecanoromycetes	Lecanorales	Alectoria fallacina
